loan_id,customer_id,segment
L0000353,C000280,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0000354,C000281,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000355,C000282,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000356,C000283,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0000357,C000284,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000358,C000285,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000359,C000285,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000360,C000286,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000361,C000287,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000362,C000288,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000363,C000289,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000364,C000289,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000365,C000290,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000366,C000291,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000367,C000291,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000368,C000292,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000369,C000293,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000370,C000294,T6: interest_rate_apr > 32.4%
L0000371,C000294,T6: interest_rate_apr > 32.4%
L0000372,C000294,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000373,C000295,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000374,C000296,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000375,C000296,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000376,C000297,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000377,C000297,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000378,C000298,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000379,C000299,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000380,C000299,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000381,C000299,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0000382,C000300,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000383,C000301,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0000384,C000302,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000385,C000303,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000386,C000304,T5: interest_rate_apr 30.6%-32.4%
L0000387,C000305,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0000388,C000306,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000389,C000307,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000390,C000308,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000391,C000309,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000392,C000310,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000393,C000311,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000394,C000312,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000395,C000313,T6: interest_rate_apr > 32.4%
L0000396,C000314,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000397,C000315,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000398,C000315,T6: interest_rate_apr > 32.4%
L0000399,C000316,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000400,C000317,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000401,C000318,T6: interest_rate_apr > 32.4%
L0000402,C000319,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000403,C000320,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0000404,C000321,T5: interest_rate_apr 30.6%-32.4%
L0000405,C000322,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0000406,C000323,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000407,C000324,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0000408,C000325,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000409,C000326,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0000410,C000327,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000411,C000328,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000412,C000329,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000413,C000329,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000414,C000330,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000415,C000330,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000416,C000330,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000417,C000331,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0000418,C000332,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000419,C000333,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000420,C000334,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000421,C000335,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000422,C000336,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000423,C000336,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000424,C000337,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000425,C000338,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0000426,C000339,T6: interest_rate_apr > 32.4%
L0000427,C000340,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000428,C000340,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000429,C000340,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000430,C000341,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000431,C000342,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0000432,C000342,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0000433,C000343,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0000434,C000344,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000435,C000344,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000436,C000345,T5: interest_rate_apr 30.6%-32.4%
L0000437,C000346,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0000438,C000346,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0000439,C000347,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000440,C000348,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000441,C000349,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000442,C000349,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000443,C000350,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000444,C000351,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000445,C000351,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000446,C000352,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000447,C000352,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000448,C000352,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000449,C000353,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000450,C000354,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000451,C000355,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000452,C000356,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000453,C000357,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000454,C000358,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000455,C000359,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000456,C000360,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000457,C000361,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000458,C000362,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000459,C000363,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000460,C000364,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000461,C000365,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000462,C000365,T6: interest_rate_apr > 32.4%
L0000463,C000366,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000464,C000367,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000465,C000368,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000466,C000368,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000467,C000368,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000468,C000369,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000469,C000370,T6: interest_rate_apr > 32.4%
L0000470,C000370,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000471,C000371,T6: interest_rate_apr > 32.4%
L0000472,C000372,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000473,C000373,T5: interest_rate_apr 30.6%-32.4%
L0000474,C000374,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000475,C000374,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000476,C000374,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000477,C000375,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000478,C000376,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000479,C000376,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000480,C000377,T6: interest_rate_apr > 32.4%
L0000481,C000378,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000482,C000379,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000483,C000380,T6: interest_rate_apr > 32.4%
L0000484,C000381,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0000485,C000382,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000486,C000383,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000487,C000384,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0000488,C000385,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000489,C000385,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000490,C000386,T6: interest_rate_apr > 32.4%
L0000491,C000386,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000492,C000387,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000493,C000388,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000494,C000389,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000495,C000390,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0000496,C000391,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000497,C000392,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000498,C000393,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0000499,C000394,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0000500,C000395,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000501,C000396,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000502,C000397,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000503,C000398,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000504,C000399,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000505,C000400,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000506,C000400,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000507,C000401,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000508,C000401,T5: interest_rate_apr 30.6%-32.4%
L0000509,C000402,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000510,C000403,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000511,C000404,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000512,C000405,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000513,C000406,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0000514,C000407,T6: interest_rate_apr > 32.4%
L0000515,C000408,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000516,C000409,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000517,C000410,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000518,C000411,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000519,C000411,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000520,C000412,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000521,C000413,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000522,C000413,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000523,C000414,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000524,C000414,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000525,C000415,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000526,C000416,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000527,C000417,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000528,C000417,T5: interest_rate_apr 30.6%-32.4%
L0000529,C000418,T6: interest_rate_apr > 32.4%
L0000530,C000418,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000531,C000418,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000532,C000419,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000533,C000420,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000534,C000421,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000535,C000422,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000536,C000423,T5: interest_rate_apr 30.6%-32.4%
L0000537,C000424,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000538,C000425,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0000539,C000425,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0000540,C000426,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0000541,C000427,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000542,C000428,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0000543,C000429,T6: interest_rate_apr > 32.4%
L0000544,C000429,T6: interest_rate_apr > 32.4%
L0000545,C000430,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0000546,C000431,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000547,C000432,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000548,C000433,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000549,C000434,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000550,C000435,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000551,C000436,T5: interest_rate_apr 30.6%-32.4%
L0000552,C000437,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000553,C000438,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000554,C000439,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000555,C000440,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000556,C000441,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0000557,C000442,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000558,C000443,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000559,C000444,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0000560,C000445,T6: interest_rate_apr > 32.4%
L0000561,C000446,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000562,C000447,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000563,C000448,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0000564,C000449,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000565,C000450,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000566,C000451,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000567,C000451,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000568,C000452,T5: interest_rate_apr 30.6%-32.4%
L0000569,C000453,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000570,C000454,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000571,C000455,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000572,C000456,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0000573,C000457,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000574,C000457,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000575,C000458,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000576,C000459,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0000577,C000460,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000578,C000461,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000579,C000461,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000580,C000461,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000581,C000462,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000582,C000462,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000583,C000462,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000584,C000463,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000585,C000464,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000586,C000465,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000587,C000466,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000588,C000467,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000589,C000468,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000590,C000469,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0000591,C000469,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0000592,C000470,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0000593,C000471,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000594,C000472,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000595,C000473,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000596,C000474,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0000597,C000475,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000598,C000476,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000599,C000477,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000600,C000477,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000601,C000478,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000602,C000479,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000603,C000479,T6: interest_rate_apr > 32.4%
L0000604,C000480,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000605,C000480,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000606,C000480,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000607,C000481,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000608,C000482,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000609,C000482,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000610,C000483,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000611,C000484,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0000612,C000484,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0000613,C000485,T6: interest_rate_apr > 32.4%
L0000614,C000485,T6: interest_rate_apr > 32.4%
