loan_id,customer_id,cluster
L0001165,C000946,C3
L0001166,C000946,C3
L0001167,C000947,C3
L0001168,C000947,C3
L0001169,C000948,C1
L0001170,C000949,C2
L0001171,C000950,C2
L0001172,C000951,C4
L0001173,C000952,C2
L0001174,C000953,C3
L0001175,C000953,C3
L0001176,C000954,C2
L0001177,C000954,C2
L0001178,C000955,C1
L0001179,C000956,C2
L0001180,C000957,C2
L0001181,C000958,C2
L0001182,C000959,C2
L0001183,C000960,C2
L0001184,C000961,C2
L0001185,C000962,C2
L0001186,C000963,C1
L0001187,C000964,C2
L0001188,C000965,C4
L0001189,C000966,C1
L0001190,C000967,C1
L0001191,C000968,C3
L0001192,C000968,C3
L0001193,C000968,C3
L0001194,C000969,C2
L0001195,C000970,C2
L0001196,C000971,C1
L0001197,C000972,C1
L0001198,C000973,C2
L0001199,C000974,C2
L0001200,C000975,C4
L0001201,C000975,C4
L0001202,C000976,C1
L0001203,C000976,C1
L0001204,C000977,C2
L0001205,C000978,C3
L0001206,C000978,C3
L0001207,C000978,C3
L0001208,C000979,C2
L0001209,C000980,C2
L0001210,C000981,C2
L0001211,C000982,C1
L0001212,C000983,C3
L0001213,C000983,C3
L0001214,C000984,C2
L0001215,C000985,C2
L0001216,C000986,C2
L0001217,C000986,C2
L0001218,C000987,C2
L0001219,C000988,C4
L0001220,C000989,C4
L0001221,C000990,C1
L0001222,C000991,C2
L0001223,C000992,C3
L0001224,C000992,C3
L0001225,C000992,C3
L0001226,C000993,C2
L0001227,C000994,C4
L0001228,C000994,C4
L0001229,C000994,C4
L0001230,C000995,C1
L0001231,C000996,C4
L0001232,C000997,C2
L0001233,C000998,C2
L0001234,C000999,C2
L0001235,C001000,C1
L0001236,C001001,C1
L0001237,C001002,C2
L0001238,C001003,C2
L0001239,C001004,C1
L0001240,C001005,C1
L0001241,C001006,C1
L0001242,C001007,C2
L0001243,C001008,C1
L0001244,C001009,C2
L0001245,C001010,C1
L0001246,C001011,C2
L0001247,C001012,C2
L0001248,C001013,C2
L0001249,C001014,C2
L0001250,C001015,C3
L0001251,C001015,C3
L0001252,C001015,C3
L0001253,C001016,C2
L0001254,C001017,C1
L0001255,C001018,C3
L0001256,C001018,C3
L0001257,C001019,C3
L0001258,C001019,C3
L0001259,C001019,C3
L0001260,C001020,C1
L0001261,C001020,C1
L0001262,C001021,C2
L0001263,C001022,C1
L0001264,C001023,C2
L0001265,C001023,C2
L0001266,C001024,C1
L0001267,C001025,C1
L0001268,C001026,C2
L0001269,C001026,C2
L0001270,C001027,C1
L0001271,C001028,C2
L0001272,C001029,C3
L0001273,C001029,C3
L0001274,C001030,C1
L0001275,C001031,C2
L0001276,C001032,C2
L0001277,C001033,C2
L0001278,C001034,C1
L0001279,C001035,C1
L0001280,C001036,C1
L0001281,C001037,C2
L0001282,C001038,C2
L0001283,C001039,C2
L0001284,C001040,C2
L0001285,C001041,C2
L0001286,C001041,C2
L0001287,C001042,C2
L0001288,C001042,C2
L0001289,C001043,C3
L0001290,C001043,C3
L0001291,C001043,C3
L0001292,C001044,C2
L0001293,C001045,C2
L0001294,C001046,C3
L0001295,C001046,C3
L0001296,C001046,C3
L0001297,C001047,C2
L0001298,C001047,C2
L0001299,C001048,C2
L0001300,C001049,C1
L0001301,C001050,C1
L0001302,C001051,C2
L0001303,C001052,C2
L0001304,C001053,C1
L0001305,C001054,C2
L0001306,C001055,C3
L0001307,C001055,C3
L0001308,C001056,C2
L0001309,C001057,C1
L0001310,C001058,C2
L0001311,C001059,C2
L0001312,C001060,C1
L0001313,C001060,C1
L0001314,C001061,C1
L0001315,C001062,C2
L0001316,C001063,C1
L0001317,C001064,C2
L0001318,C001065,C1
L0001319,C001065,C1
L0001320,C001066,C1
L0001321,C001067,C3
L0001322,C001067,C3
L0001323,C001068,C2
L0001324,C001069,C2
L0001325,C001070,C2
L0001326,C001071,C2
L0001327,C001072,C1
L0001328,C001073,C1
L0001329,C001074,C2
L0001330,C001075,C2
L0001331,C001076,C2
L0001332,C001077,C2
L0001333,C001078,C1
L0001334,C001079,C3
L0001335,C001079,C3
L0001336,C001079,C3
L0001337,C001080,C2
L0001338,C001081,C2
L0001339,C001082,C1
L0001340,C001083,C2
L0001341,C001084,C2
L0001342,C001085,C3
L0001343,C001085,C3
L0001344,C001086,C3
L0001345,C001086,C3
L0001346,C001087,C2
L0001347,C001088,C2
L0001348,C001089,C2
L0001349,C001090,C2
L0001350,C001091,C1
L0001351,C001092,C1
L0001352,C001093,C2
L0001353,C001094,C2
L0001354,C001095,C1
L0001355,C001096,C2
L0001356,C001097,C2
L0001357,C001097,C2
L0001358,C001098,C2
L0001359,C001099,C1
L0001360,C001100,C2
L0001361,C001101,C2
L0001362,C001102,C2
L0001363,C001103,C3
L0001364,C001103,C3
L0001365,C001104,C1
L0001366,C001105,C1
L0001367,C001106,C2
L0001368,C001107,C4
L0001369,C001108,C2
L0001370,C001109,C2
L0001371,C001110,C1
L0001372,C001111,C2
L0001373,C001112,C1
L0001374,C001113,C2
L0001375,C001114,C2
L0001376,C001114,C2
L0001377,C001115,C1
L0001378,C001116,C4
L0001379,C001117,C2
L0001380,C001118,C2
L0001381,C001119,C3
L0001382,C001119,C3
L0001383,C001120,C3
L0001384,C001120,C3
L0001385,C001121,C1
L0001386,C001122,C2
L0001387,C001123,C1
L0001388,C001124,C2
L0001389,C001125,C1
L0001390,C001126,C2
L0001391,C001127,C1
L0001392,C001128,C2
L0001393,C001129,C3
L0001394,C001129,C3
L0001395,C001130,C2
L0001396,C001131,C3
L0001397,C001131,C3
L0001398,C001132,C1
L0001399,C001133,C1
L0001400,C001134,C2
L0001401,C001134,C2
L0001402,C001135,C2
L0001403,C001136,C1
L0001404,C001137,C1
L0001405,C001138,C2
L0001406,C001138,C2
L0001407,C001139,C2
L0001408,C001140,C3
L0001409,C001140,C3
L0001410,C001141,C1
L0001411,C001142,C3
L0001412,C001142,C3
L0001413,C001143,C1
L0001414,C001144,C4
L0001415,C001145,C2
L0001416,C001146,C4
L0001417,C001147,C1
L0001418,C001148,C4
L0001419,C001149,C2
L0001420,C001150,C1
L0001421,C001151,C2
L0001422,C001152,C3
L0001423,C001152,C3
L0001424,C001153,C4
L0001425,C001154,C3
L0001426,C001154,C3
L0001427,C001155,C4
L0001428,C001155,C4
L0001429,C001156,C1
L0001430,C001157,C1
L0001431,C001158,C1
L0001432,C001159,C1
L0001433,C001160,C2
L0001434,C001160,C2
L0001435,C001161,C2
L0001436,C001162,C2
L0001437,C001163,C2
L0001438,C001164,C2
L0001439,C001165,C3
L0001440,C001165,C3
L0001441,C001165,C3
L0001442,C001166,C2
L0001443,C001167,C4
L0001444,C001168,C2
L0001445,C001169,C3
L0001446,C001169,C3
L0001447,C001170,C2
L0001448,C001171,C2
L0001449,C001172,C4
L0001450,C001173,C2
L0001451,C001174,C2
L0001452,C001175,C2
L0001453,C001176,C2
L0001454,C001177,C3
L0001455,C001177,C3
L0001456,C001177,C3
L0001457,C001178,C2
L0001458,C001179,C1
L0001459,C001180,C2
L0001460,C001181,C2
L0001461,C001181,C2
L0001462,C001182,C2
L0001463,C001183,C2
L0001464,C001184,C2
L0001465,C001185,C2
L0001466,C001186,C2
L0001467,C001187,C2
L0001468,C001188,C1
L0001469,C001189,C2
L0001470,C001190,C1
L0001471,C001191,C1
L0001472,C001192,C4
L0001473,C001193,C2
L0001474,C001194,C3
L0001475,C001194,C3
L0001476,C001195,C3
L0001477,C001195,C3
L0001478,C001196,C2
L0001479,C001197,C2
L0001480,C001198,C2
L0001481,C001199,C1
L0001482,C001200,C1
L0001483,C001201,C2
L0001484,C001202,C1
L0001485,C001203,C2
L0001486,C001204,C3
L0001487,C001204,C3
L0001488,C001204,C3
L0001489,C001205,C2
L0001490,C001206,C1
L0001491,C001207,C3
L0001492,C001207,C3
L0001493,C001208,C2
L0001494,C001209,C3
L0001495,C001209,C3
L0001496,C001210,C3
L0001497,C001210,C3
L0001498,C001210,C3
L0001499,C001211,C1
L0001500,C001212,C3
L0001501,C001212,C3
L0001502,C001213,C1
L0001503,C001214,C4
L0001504,C001215,C1
L0001505,C001216,C1
L0001506,C001216,C1
L0001507,C001217,C2
L0001508,C001218,C1
L0001509,C001219,C4
L0001510,C001220,C2
L0001511,C001220,C2
L0001512,C001221,C2
L0001513,C001222,C2
L0001514,C001223,C3
L0001515,C001223,C3
L0001516,C001223,C3
L0001517,C001224,C1
L0001518,C001225,C4
L0001519,C001226,C2
L0001520,C001227,C2
L0001521,C001228,C3
L0001522,C001228,C3
L0001523,C001229,C2
L0001524,C001230,C2
L0001525,C001231,C1
L0001526,C001231,C1
L0001527,C001232,C2
L0001528,C001232,C2
L0001529,C001233,C2
L0001530,C001234,C1
L0001531,C001235,C3
L0001532,C001235,C3
L0001533,C001236,C1
L0001534,C001237,C2
L0001535,C001237,C2
L0001536,C001238,C2
L0001537,C001238,C2
L0001538,C001239,C2
L0001539,C001240,C2
L0001540,C001241,C4
L0001541,C001242,C2
L0001542,C001243,C2
L0001543,C001243,C2
L0001544,C001244,C2
L0001545,C001245,C2
L0001546,C001246,C2
L0001547,C001247,C2
L0001548,C001248,C2
L0001549,C001249,C2
L0001550,C001250,C2
L0001551,C001251,C2
L0001552,C001252,C4
L0001553,C001253,C2
L0001554,C001254,C1
L0001555,C001255,C1
L0001556,C001256,C4
L0001557,C001256,C4
L0001558,C001257,C3
L0001559,C001257,C3
L0001560,C001258,C3
L0001561,C001258,C3
L0001562,C001258,C3
L0001563,C001259,C2
L0001564,C001260,C2
L0001565,C001261,C1
L0001566,C001262,C2
L0001567,C001263,C2
L0001568,C001264,C2
L0001569,C001265,C2
L0001570,C001266,C2
L0001571,C001267,C2
L0001572,C001268,C2
L0001573,C001269,C2
L0001574,C001270,C2
L0001575,C001271,C2
L0001576,C001272,C2
L0001577,C001273,C1
L0001578,C001274,C2
L0001579,C001274,C2
L0001580,C001275,C2
L0001581,C001276,C2
L0001582,C001277,C2
L0001583,C001277,C2
L0001584,C001278,C4
L0001585,C001279,C4
L0001586,C001280,C2
L0001587,C001281,C4
L0001588,C001282,C1
L0001589,C001283,C4
L0001590,C001284,C1
L0001591,C001285,C2
L0001592,C001286,C1
L0001593,C001287,C2
L0001594,C001288,C4
L0001595,C001289,C2
L0001596,C001290,C2
L0001597,C001291,C2
L0001598,C001292,C3
L0001599,C001292,C3
L0001600,C001293,C1
L0001601,C001294,C1
L0001602,C001295,C2
L0001603,C001296,C2
L0001604,C001297,C1
L0001605,C001298,C1
L0001606,C001299,C2
L0001607,C001300,C4
L0001608,C001300,C4
L0001609,C001301,C2
L0001610,C001302,C2
L0001611,C001302,C2
L0001612,C001303,C3
L0001613,C001303,C3
L0001614,C001303,C3
L0001615,C001304,C4
L0001616,C001304,C4
L0001617,C001305,C3
L0001618,C001305,C3
L0001619,C001305,C3
L0001620,C001306,C2
L0001621,C001307,C3
L0001622,C001307,C3
L0001623,C001307,C3
L0001624,C001308,C2
L0001625,C001309,C2
L0001626,C001310,C2
L0001627,C001310,C2
L0001628,C001311,C1
L0001629,C001312,C2
L0001630,C001313,C3
L0001631,C001313,C3
L0001632,C001314,C3
L0001633,C001314,C3
L0001634,C001315,C2
L0001635,C001316,C2
L0001636,C001317,C2
L0001637,C001318,C3
L0001638,C001318,C3
L0001639,C001318,C3
L0001640,C001319,C1
L0001641,C001320,C2
L0001642,C001321,C3
L0001643,C001321,C3
L0001644,C001322,C1
L0001645,C001323,C2
L0001646,C001324,C3
L0001647,C001324,C3
L0001648,C001325,C2
L0001649,C001326,C2
L0001650,C001327,C2
L0001651,C001328,C2
L0001652,C001329,C1
L0001653,C001330,C2
L0001654,C001331,C1
L0001655,C001332,C1
L0001656,C001333,C1
L0001657,C001334,C2
L0001658,C001335,C2
L0001659,C001336,C2
L0001660,C001337,C2
L0001661,C001337,C2
L0001662,C001338,C1
L0001663,C001339,C2
L0001664,C001340,C3
L0001665,C001340,C3
L0001666,C001340,C3
L0001667,C001341,C1
L0001668,C001342,C1
L0001669,C001343,C2
L0001670,C001344,C1
L0001671,C001345,C3
L0001672,C001345,C3
L0001673,C001346,C2
L0001674,C001347,C1
L0001675,C001348,C2
L0001676,C001349,C1
L0001677,C001350,C2
L0001678,C001351,C3
L0001679,C001351,C3
L0001680,C001351,C3
L0001681,C001352,C2
L0001682,C001353,C2
L0001683,C001354,C1
L0001684,C001355,C2
L0001685,C001356,C4
L0001686,C001356,C4
L0001687,C001357,C2
L0001688,C001358,C2
L0001689,C001358,C2
L0001690,C001359,C4
L0001691,C001359,C4
L0001692,C001359,C4
L0001693,C001360,C2
L0001694,C001361,C3
L0001695,C001361,C3
L0001696,C001362,C3
L0001697,C001362,C3
L0001698,C001363,C2
L0001699,C001364,C1
L0001700,C001365,C3
L0001701,C001365,C3
L0001702,C001366,C2
L0001703,C001367,C1
L0001704,C001368,C1
L0001705,C001369,C2
L0001706,C001370,C3
L0001707,C001370,C3
L0001708,C001371,C1
L0001709,C001372,C2
L0001710,C001373,C2
L0001711,C001373,C2
L0001712,C001374,C1
L0001713,C001375,C1
L0001714,C001376,C4
L0001715,C001377,C2
L0001716,C001378,C2
L0001717,C001379,C2
L0001718,C001380,C3
L0001719,C001380,C3
L0001720,C001381,C2
L0001721,C001382,C3
L0001722,C001382,C3
L0001723,C001383,C4
L0001724,C001383,C4
L0001725,C001383,C4
L0001726,C001384,C2
L0001727,C001384,C2
L0001728,C001385,C2
L0001729,C001386,C2
L0001730,C001386,C2
L0001731,C001387,C2
L0001732,C001388,C1
L0001733,C001389,C1
L0001734,C001390,C1
L0001735,C001390,C1
L0001736,C001391,C1
L0001737,C001392,C3
L0001738,C001392,C3
L0001739,C001393,C2
L0001740,C001394,C2
L0001741,C001395,C3
L0001742,C001395,C3
L0001743,C001396,C2
L0001744,C001397,C2
L0001745,C001398,C1
L0001746,C001399,C3
L0001747,C001399,C3
L0001748,C001400,C1
L0001749,C001401,C2
L0001750,C001402,C2
L0001751,C001403,C2
L0001752,C001404,C4
L0001753,C001405,C4
L0001754,C001406,C2
L0001755,C001407,C1
L0001756,C001408,C1
L0001757,C001409,C1
L0001758,C001410,C1
L0001759,C001411,C4
L0001760,C001412,C2
L0001761,C001413,C3
L0001762,C001413,C3
L0001763,C001414,C1
L0001764,C001414,C1
L0001765,C001415,C4
L0001766,C001415,C4
L0001767,C001416,C2
L0001768,C001417,C2
L0001769,C001418,C2
L0001770,C001419,C2
L0001771,C001419,C2
L0001772,C001420,C2
L0001773,C001421,C2
L0001774,C001422,C3
L0001775,C001422,C3
L0001776,C001423,C2
L0001777,C001424,C2
L0001778,C001425,C1
L0001779,C001426,C2
L0001780,C001427,C1
L0001781,C001428,C1
L0001782,C001429,C3
L0001783,C001429,C3
L0001784,C001429,C3
L0001785,C001430,C2
L0001786,C001431,C4
L0001787,C001432,C4
L0001788,C001432,C4
L0001789,C001433,C2
L0001790,C001434,C4
L0001791,C001435,C2
L0001792,C001436,C2
L0001793,C001437,C1
L0001794,C001438,C3
L0001795,C001438,C3
L0001796,C001438,C3
L0001797,C001439,C2
L0001798,C001440,C2
L0001799,C001441,C2
L0001800,C001442,C1
L0001801,C001443,C2
L0001802,C001444,C4
L0001803,C001445,C1
L0001804,C001446,C3
L0001805,C001446,C3
L0001806,C001447,C3
L0001807,C001447,C3
L0001808,C001447,C3
L0001809,C001448,C4
L0001810,C001449,C1
L0001811,C001450,C1
L0001812,C001451,C2
L0001813,C001452,C2
L0001814,C001453,C4
L0001815,C001454,C2
L0001816,C001455,C2
L0001817,C001456,C3
L0001818,C001456,C3
L0001819,C001457,C4
L0001820,C001458,C1
L0001821,C001458,C1
L0001822,C001459,C1
L0001823,C001460,C3
L0001824,C001460,C3
L0001825,C001460,C3
L0001826,C001461,C2
L0001827,C001462,C2
L0001828,C001463,C2
L0001829,C001464,C1
L0001830,C001465,C1
L0001831,C001466,C4
L0001832,C001467,C2
L0001833,C001468,C1
L0001834,C001469,C2
L0001835,C001470,C1
L0001836,C001471,C2
L0001837,C001472,C2
L0001838,C001472,C2
L0001839,C001473,C2
L0001840,C001474,C2
L0001841,C001475,C2
L0001842,C001476,C1
L0001843,C001476,C1
L0001844,C001477,C2
L0001845,C001478,C2
L0001846,C001479,C3
L0001847,C001479,C3
L0001848,C001479,C3
L0001849,C001480,C2
L0001850,C001480,C2
L0001851,C001481,C2
L0001852,C001482,C2
L0001853,C001483,C2
L0001854,C001484,C2
L0001855,C001485,C1
L0001856,C001486,C2
L0001857,C001487,C2
L0001858,C001488,C4
L0001859,C001489,C1
L0001860,C001490,C2
L0001861,C001491,C1
L0001862,C001492,C3
L0001863,C001492,C3
L0001864,C001493,C2
L0001865,C001494,C3
L0001866,C001494,C3
L0001867,C001494,C3
L0001868,C001495,C2
L0001869,C001496,C2
L0001870,C001497,C1
L0001871,C001498,C2
L0001872,C001499,C1
L0001873,C001500,C1
L0001874,C001501,C2
L0001875,C001502,C4
L0001876,C001503,C2
L0001877,C001504,C1
L0001878,C001505,C3
L0001879,C001505,C3
L0001880,C001506,C2
L0001881,C001507,C2
L0001882,C001507,C2
L0001883,C001508,C1
L0001884,C001509,C2
L0001885,C001510,C3
L0001886,C001510,C3
L0001887,C001510,C3
L0001888,C001511,C2
L0001889,C001512,C4
L0001890,C001513,C3
L0001891,C001513,C3
L0001892,C001514,C1
L0001893,C001515,C2
L0001894,C001516,C2
L0001895,C001517,C2
L0001896,C001518,C2
L0001897,C001519,C3
L0001898,C001519,C3
L0001899,C001520,C2
L0001900,C001521,C2
L0001901,C001522,C2
L0001902,C001523,C2
L0001903,C001524,C3
L0001904,C001524,C3
L0001905,C001525,C1
L0001906,C001526,C2
L0001907,C001527,C1
L0001908,C001528,C2
L0001909,C001529,C2
L0001910,C001530,C2
L0001911,C001531,C2
L0001912,C001532,C2
L0001913,C001533,C2
L0001914,C001534,C4
L0001915,C001535,C2
L0001916,C001536,C1
L0001917,C001537,C2
L0001918,C001538,C2
L0001919,C001539,C2
L0001920,C001540,C2
L0001921,C001541,C2
L0001922,C001541,C2
L0001923,C001542,C2
L0001924,C001543,C1
L0001925,C001544,C2
L0001926,C001545,C1
L0001927,C001546,C1
L0001928,C001547,C2
L0001929,C001548,C3
L0001930,C001548,C3
L0001931,C001549,C1
L0001932,C001550,C2
L0001933,C001550,C2
L0001934,C001551,C2
L0001935,C001552,C2
L0001936,C001553,C1
L0001937,C001554,C2
L0001938,C001555,C2
L0001939,C001556,C1
L0001940,C001557,C1
L0001941,C001558,C2
L0001942,C001559,C1
L0001943,C001560,C2
L0001944,C001561,C2
L0001945,C001562,C1
L0001946,C001563,C2
L0001947,C001564,C1
L0001948,C001565,C2
L0001949,C001566,C4
L0001950,C001567,C1
L0001951,C001568,C2
L0001952,C001569,C3
L0001953,C001569,C3
L0001954,C001570,C2
L0001955,C001570,C2
L0001956,C001571,C3
L0001957,C001571,C3
L0001958,C001572,C2
L0001959,C001573,C2
L0001960,C001574,C1
L0001961,C001575,C2
L0001962,C001576,C1
L0001963,C001577,C2
L0001964,C001578,C3
L0001965,C001578,C3
L0001966,C001579,C3
L0001967,C001579,C3
L0001968,C001580,C3
L0001969,C001580,C3
L0001970,C001581,C3
L0001971,C001581,C3
L0001972,C001582,C1
L0001973,C001583,C1
L0001974,C001584,C1
L0001975,C001585,C2
L0001976,C001586,C2
L0001977,C001586,C2
L0001978,C001587,C4
L0001979,C001588,C4
L0001980,C001588,C4
L0001981,C001589,C4
L0001982,C001590,C1
L0001983,C001591,C2
L0001984,C001591,C2
L0001985,C001592,C2
L0001986,C001593,C2
L0001987,C001594,C3
L0001988,C001594,C3
L0001989,C001595,C1
L0001990,C001596,C1
L0001991,C001597,C1
L0001992,C001598,C3
L0001993,C001598,C3
L0001994,C001598,C3
L0001995,C001599,C1
L0001996,C001600,C3
L0001997,C001600,C3
L0001998,C001601,C1
L0001999,C001601,C1
L0002000,C001602,C2
L0002001,C001602,C2
L0002002,C001603,C2
L0002003,C001604,C2
L0002004,C001605,C2
L0002005,C001606,C4
L0002006,C001606,C4
L0002007,C001607,C1
L0002008,C001608,C3
L0002009,C001608,C3
L0002010,C001609,C2
L0002011,C001610,C2
L0002012,C001611,C2
L0002013,C001612,C2
L0002014,C001613,C2
L0002015,C001614,C1
L0002016,C001615,C2
L0002017,C001616,C2
L0002018,C001617,C2
L0002019,C001618,C1
L0002020,C001618,C1
L0002021,C001619,C2
L0002022,C001620,C3
L0002023,C001620,C3
L0002024,C001621,C2
L0002025,C001622,C2
L0002026,C001623,C2
L0002027,C001624,C3
L0002028,C001624,C3
L0002029,C001625,C2
L0002030,C001626,C2
L0002031,C001627,C4
L0002032,C001628,C1
L0002033,C001629,C2
L0002034,C001630,C2
L0002035,C001631,C2
L0002036,C001632,C2
L0002037,C001633,C2
L0002038,C001634,C2
L0002039,C001635,C1
L0002040,C001636,C1
L0002041,C001637,C3
L0002042,C001637,C3
L0002043,C001638,C3
L0002044,C001638,C3
L0002045,C001639,C2
L0002046,C001640,C2
L0002047,C001641,C4
L0002048,C001642,C4
L0002049,C001643,C2
L0002050,C001644,C2
L0002051,C001645,C1
L0002052,C001645,C1
L0002053,C001646,C2
L0002054,C001647,C2
L0002055,C001648,C1
L0002056,C001649,C1
L0002057,C001650,C4
L0002058,C001651,C4
L0002059,C001652,C1
L0002060,C001652,C1
L0002061,C001653,C1
L0002062,C001654,C2
L0002063,C001655,C1
L0002064,C001656,C1
L0002065,C001657,C2
L0002066,C001658,C3
L0002067,C001658,C3
L0002068,C001659,C2
L0002069,C001660,C2
L0002070,C001661,C2
L0002071,C001661,C2
L0002072,C001662,C2
L0002073,C001663,C2
L0002074,C001664,C2
L0002075,C001665,C2
L0002076,C001666,C1
L0002077,C001667,C1
L0002078,C001668,C2
L0002079,C001669,C3
L0002080,C001669,C3
L0002081,C001669,C3
L0002082,C001670,C1
L0002083,C001671,C2
L0002084,C001672,C1
L0002085,C001673,C1
L0002086,C001674,C2
L0002087,C001675,C2
L0002088,C001676,C2
L0002089,C001677,C3
L0002090,C001677,C3
L0002091,C001677,C3
L0002092,C001678,C2
L0002093,C001679,C4
L0002094,C001680,C2
L0002095,C001681,C3
L0002096,C001681,C3
L0002097,C001682,C1
L0002098,C001683,C1
L0002099,C001684,C1
L0002100,C001685,C4
L0002101,C001686,C1
L0002102,C001687,C4
L0002103,C001688,C1
L0002104,C001689,C2
L0002105,C001690,C2
L0002106,C001691,C2
L0002107,C001692,C1
L0002108,C001693,C1
L0002109,C001694,C3
L0002110,C001694,C3
L0002111,C001695,C1
L0002112,C001696,C2
L0002113,C001697,C4
L0002114,C001697,C4
L0002115,C001698,C4
L0002116,C001699,C1
L0002117,C001699,C1
L0002118,C001700,C2
L0002119,C001701,C2
L0002120,C001702,C4
L0002121,C001702,C4
L0002122,C001703,C1
L0002123,C001704,C2
L0002124,C001705,C1
L0002125,C001706,C2
L0002126,C001707,C2
L0002127,C001707,C2
L0002128,C001708,C3
L0002129,C001708,C3
L0002130,C001709,C4
L0002131,C001710,C4
L0002132,C001711,C2
L0002133,C001712,C2
L0002134,C001713,C2
L0002135,C001714,C2
L0002136,C001715,C2
L0002137,C001716,C1
L0002138,C001717,C2
L0002139,C001718,C2
L0002140,C001719,C2
L0002141,C001720,C1
L0002142,C001721,C1
L0002143,C001721,C1
L0002144,C001722,C1
L0002145,C001723,C2
L0002146,C001724,C1
L0002147,C001725,C1
L0002148,C001726,C1
L0002149,C001727,C3
L0002150,C001727,C3
L0002151,C001728,C2
L0002152,C001729,C2
L0002153,C001730,C3
L0002154,C001730,C3
L0002155,C001730,C3
L0002156,C001731,C2
L0002157,C001732,C1
L0002158,C001733,C2
L0002159,C001734,C1
L0002160,C001735,C4
L0002161,C001736,C2
L0002162,C001737,C1
L0002163,C001738,C2
L0002164,C001739,C2
L0002165,C001740,C2
L0002166,C001741,C2
L0002167,C001742,C2
L0002168,C001743,C1
L0002169,C001744,C2
L0002170,C001744,C2
L0002171,C001745,C3
L0002172,C001745,C3
L0002173,C001746,C2
L0002174,C001747,C2
L0002175,C001748,C2
L0002176,C001749,C4
L0002177,C001750,C2
L0002178,C001751,C1
L0002179,C001752,C1
L0002180,C001753,C2
L0002181,C001753,C2
L0002182,C001754,C2
L0002183,C001755,C1
L0002184,C001756,C2
L0002185,C001757,C1
L0002186,C001758,C4
L0002187,C001759,C4
L0002188,C001759,C4
L0002189,C001760,C4
L0002190,C001761,C2
L0002191,C001762,C2
L0002192,C001762,C2
L0002193,C001763,C1
L0002194,C001764,C1
L0002195,C001765,C4
L0002196,C001765,C4
L0002197,C001766,C1
L0002198,C001767,C2
L0002199,C001768,C2
L0002200,C001769,C1
L0002201,C001769,C1
L0002202,C001770,C4
L0002203,C001771,C2
L0002204,C001771,C2
L0002205,C001772,C2
L0002206,C001773,C3
L0002207,C001773,C3
L0002208,C001774,C2
L0002209,C001775,C2
L0002210,C001776,C1
L0002211,C001777,C3
L0002212,C001777,C3
L0002213,C001778,C2
L0002214,C001779,C2
L0002215,C001780,C2
L0002216,C001781,C4
L0002217,C001782,C3
L0002218,C001782,C3
L0002219,C001782,C3
L0002220,C001783,C2
L0002221,C001784,C2
L0002222,C001785,C1
L0002223,C001786,C1
L0002224,C001787,C2
L0002225,C001788,C2
L0002226,C001789,C1
L0002227,C001790,C2
L0002228,C001791,C2
L0002229,C001792,C2
L0002230,C001793,C2
L0002231,C001794,C1
L0002232,C001795,C3
L0002233,C001795,C3
L0002234,C001796,C2
L0002235,C001797,C3
L0002236,C001797,C3
L0002237,C001798,C2
L0002238,C001799,C1
L0002239,C001800,C3
L0002240,C001800,C3
L0002241,C001800,C3
L0002242,C001801,C1
L0002243,C001802,C2
L0002244,C001803,C3
L0002245,C001803,C3
L0002246,C001804,C1
L0002247,C001805,C2
L0002248,C001806,C2
L0002249,C001807,C1
