loan_id,nii,fee,loss,servicing,cac_charged
L0000449,3634.64910246782,1733.1899999999998,0.0,240.0,269.0
L0000450,245.75143796123564,41.77,0.0,240.0,285.0
L0000451,209.18736881252377,51.77,0.0,320.0,887.0
L0000452,540.6775900885463,771.6899999999999,0.0,80.0,1233.0
L0000453,10843.5940894779,2766.8849999999998,0.0,720.0,1292.0
L0000454,3018.0298714312166,600.72,0.0,480.0,141.0
L0000455,21881.373719969244,4812.974999999999,0.0,1360.0,1742.0
L0000456,212.72242307949813,39.07,0.0,240.0,141.0
L0000457,4526.611898720767,2412.87,0.0,480.0,1302.0
L0000458,6351.156979234815,2749.89,0.0,320.0,1211.0
L0000459,59899.557949300295,7972.094999999999,0.0,1440.0,655.0
L0000460,112384.27817236657,12467.324999999999,516941.79,960.0,578.0
L0000461,7797.129875002168,883.035,0.0,960.0,132.0
L0000462,1387.0902823279798,244.92000000000002,0.0,160.0,0.0
L0000463,615.5745920709846,1383.345,0.0,80.0,167.0
L0000464,5807.211136112977,4520.639999999999,0.0,160.0,759.0
L0000465,64846.86126613358,15540.074999999999,0.0,1760.0,300.0
L0000466,246.14216588994486,53.76,0.0,160.0,0.0
L0000467,11701.371060929474,34912.365,0.0,80.0,0.0
L0000468,6172.940239999071,11893.425,0.0,80.0,876.0
L0000469,1173.040159279462,183.66,0.0,240.0,1426.0
L0000470,13154.939170875885,1456.23,0.0,1360.0,0.0
L0000471,390.991238479279,46.910000000000004,0.0,160.0,141.0
L0000472,156.34080251455308,32.410000000000004,0.0,160.0,191.0
L0000473,0.0,40.945,0.0,80.0,1284.0
L0000474,62107.88222917172,7500.0,0.0,1360.0,245.0
L0000475,2949.527688600505,933.645,0.0,320.0,0.0
L0000476,1093.95728297811,1193.04,0.0,80.0,0.0
L0000477,5126.783132096827,1594.665,0.0,800.0,1149.0
L0000478,92.14207120984793,16.755,0.0,320.0,295.0
L0000479,922.5727824568189,171.425,0.0,240.0,0.0
L0000480,131.60262591451408,15.64,0.0,160.0,1082.0
L0000481,20269.486187256873,7666.905,0.0,480.0,276.0
L0000482,15082.451246622722,3000.0,0.0,1040.0,511.0
L0000483,358.73960791975264,35.49,0.0,240.0,887.0
L0000484,13546.099417583608,3786.0899999999997,0.0,1600.0,830.0
L0000485,15316.959255137668,19414.125,0.0,240.0,1389.0
L0000486,6411.703714724681,992.0999999999999,0.0,1360.0,1294.0
L0000487,2141.904862832874,1154.865,0.0,720.0,122.0
L0000488,94.88684840127826,23.755,0.0,320.0,788.0
L0000489,4653.244956355467,1345.56,0.0,800.0,0.0
L0000490,907.2981074513496,78.08500000000001,6512.856,240.0,1134.0
L0000491,21763.98802695768,1617.6899999999998,0.0,1520.0,0.0
L0000492,14271.739564768039,3169.575,136760.312,720.0,536.0
L0000493,30521.85949224472,7500.0,0.0,1360.0,1054.0
L0000494,421.484141964186,42.615,3539.9160000000006,240.0,1385.0
L0000495,105.9711938855052,44.865,0.0,240.0,378.0
L0000496,3986.8762734379807,1591.74,0.0,240.0,814.0
L0000497,251.28641162492335,48.145,0.0,320.0,222.0
L0000498,1758.4893730601993,1443.0149999999999,0.0,400.0,671.0
L0000499,1101.9387935807604,994.3499999999999,0.0,720.0,1612.0
L0000500,59375.551766633405,12682.14,0.0,1840.0,801.0
L0000501,29032.87111231326,22711.379999999997,0.0,320.0,920.0
L0000502,1065.9695137491915,1163.7749999999999,0.0,80.0,1346.0
L0000503,21081.45352647733,2754.8399999999997,0.0,1040.0,814.0
L0000504,17390.026628738357,5137.47,0.0,1040.0,281.0
L0000505,902.2516926294193,1746.495,0.0,80.0,187.0
L0000506,632.1173128464818,149.57500000000002,0.0,160.0,0.0
L0000507,52169.06513883926,5946.63,0.0,1280.0,1554.0
L0000508,3041.3934039555675,503.35499999999996,0.0,480.0,0.0
L0000509,38726.89947198914,3844.1549999999997,0.0,1760.0,1327.0
L0000510,495.612324229572,77.51,0.0,160.0,1243.0
L0000511,4133.547117134705,2533.575,0.0,320.0,1568.0
L0000512,984.8740576185659,250.0,0.0,240.0,751.0
L0000513,5091.468558813678,4608.495,0.0,640.0,177.0
L0000514,596.9910875497386,78.545,0.0,240.0,1132.0
L0000515,58399.809887205935,6174.165,0.0,1040.0,1354.0
L0000516,14317.761155889966,4600.679999999999,0.0,1040.0,1361.0
L0000517,7250.3327809385955,823.185,0.0,1440.0,708.0
L0000518,22456.415246267672,2435.295,0.0,1920.0,114.0
L0000519,9002.522050758591,2546.625,0.0,560.0,0.0
L0000520,267221.5025812492,24390.885,0.0,1840.0,1350.0
L0000521,161.27185754283332,32.18,0.0,240.0,1305.0
L0000522,5687.7872126345055,1385.925,0.0,560.0,0.0
L0000523,6140.64993145451,1376.73,0.0,1360.0,1458.0
L0000524,28771.1022143047,13894.875,0.0,640.0,0.0
L0000525,158.49335131237285,51.03,0.0,240.0,1413.0
L0000526,3684.9178524936224,3718.395,0.0,320.0,458.0
L0000527,16044.516190639912,1855.5149999999999,0.0,1120.0,1059.0
L0000528,15207.155500536599,2003.46,0.0,640.0,0.0
L0000529,660.949965588525,70.285,0.0,320.0,157.0
L0000530,79819.56095397306,32577.135,0.0,320.0,0.0
L0000531,3872.3047623899674,1453.0049999999999,0.0,240.0,0.0
L0000532,728.5299543756992,127.805,0.0,320.0,1292.0
L0000533,17009.70899010894,3000.0,0.0,880.0,119.0
L0000534,5111.778265559366,481.97999999999996,0.0,1600.0,679.0
L0000535,10200.725735076005,2186.1749999999997,0.0,720.0,931.0
L0000536,7188.4423947505275,747.2099999999999,0.0,960.0,1372.0
L0000537,397042.2147765849,72826.00499999999,0.0,1760.0,295.0
L0000538,396.2086159104109,117.47,0.0,320.0,166.0
L0000539,1466.8910156739876,1173.315,0.0,400.0,0.0
L0000540,47177.804501120154,22647.375,0.0,1440.0,1138.0
L0000541,120099.93890434792,14738.55,0.0,1200.0,976.0
L0000542,4036.346867712564,1892.985,0.0,880.0,513.0
L0000543,311.0785879988782,36.43,0.0,160.0,126.0
L0000544,258.044216156397,19.41,1625.308,240.0,0.0
L0000545,1782.6459837922594,1288.425,0.0,800.0,482.0
L0000546,205529.75623131564,32071.215,0.0,1440.0,1306.0
L0000547,108.42293345097453,21.785,0.0,320.0,740.0
L0000548,3165.7165681031765,835.485,0.0,720.0,287.0
L0000549,8704.731181298708,1345.8,0.0,880.0,1409.0
L0000550,20626.195030413568,5973.0599999999995,0.0,960.0,462.0
L0000551,419.34356484800577,29.045,2449.824,320.0,1236.0
L0000552,573.0841029139608,106.73,0.0,240.0,221.0
L0000553,84183.77228185348,8423.43,0.0,1840.0,737.0
L0000554,3804.7444473323226,1849.995,0.0,400.0,798.0
L0000555,89.21981286497785,10.0,0.0,240.0,590.0
L0000556,24763.463539490327,22257.239999999998,0.0,480.0,1006.0
L0000557,8393.463914171745,1186.695,0.0,880.0,1275.0
L0000558,167.16681990377606,30.59,0.0,160.0,1145.0
L0000559,1581.050489732027,1447.77,0.0,320.0,671.0
L0000560,1255.4644436008484,167.86,0.0,240.0,360.0
L0000561,269.9928790316172,82.52,0.0,240.0,517.0
L0000562,2469.86740170124,955.0799999999999,0.0,640.0,661.0
L0000563,11008.676682712381,3781.455,0.0,1280.0,1045.0
L0000564,126803.90150883852,22053.704999999998,0.0,1920.0,242.0
L0000565,44285.40707778722,6713.13,236549.82,1040.0,1245.0
L0000566,5483.419583030678,1417.44,0.0,480.0,602.0
L0000567,798.020014796555,634.98,0.0,160.0,0.0
L0000568,60.09118931574747,36.055,0.0,160.0,544.0
L0000569,3297.777601212468,935.31,0.0,1120.0,1449.0
L0000570,465.38581664692606,47.365,0.0,480.0,373.0
L0000571,5645.713328687511,785.9399999999999,0.0,880.0,903.0
L0000572,316.8408156897593,54.975,0.0,320.0,1189.0
L0000573,15183.591587718203,3567.81,158691.3835,640.0,249.0
L0000574,6052.339588865638,2364.015,0.0,480.0,0.0
L0000575,20952.433911978584,3898.455,0.0,960.0,883.0
L0000576,1621.5568288201466,1318.1399999999999,0.0,800.0,1289.0
L0000577,22777.25829100379,5955.495,0.0,880.0,350.0
L0000578,6022.811701905909,1013.13,0.0,1120.0,265.0
L0000579,51702.67361691422,9364.185,0.0,1040.0,0.0
L0000580,9766.471519906725,3573.915,0.0,560.0,0.0
L0000581,197.95208045731297,50.7,0.0,320.0,193.0
L0000582,18373.001059120383,4294.275,0.0,1200.0,0.0
L0000583,55.25065409205854,38.855000000000004,0.0,80.0,0.0
L0000584,8487.152554559196,12567.435,0.0,80.0,643.0
L0000585,180.26616037094036,68.645,0.0,240.0,1237.0
L0000586,15211.216605691016,1736.25,0.0,1360.0,1394.0
L0000587,1694.0713522780406,826.0949999999999,0.0,400.0,307.0
L0000588,70682.22946030037,7092.45,0.0,1280.0,991.0
L0000589,1874.5204443609343,2365.6349999999998,0.0,160.0,1722.0
L0000590,4217.936888499418,1605.6599999999999,0.0,1120.0,968.0
L0000591,44977.45518000841,37398.854999999996,0.0,720.0,0.0
L0000592,17125.306157710394,2773.38,0.0,720.0,618.0
L0000593,10344.75018063641,3142.035,0.0,800.0,925.0
L0000594,8948.522065845133,2829.375,0.0,640.0,1237.0
L0000595,15065.189007803709,2785.845,0.0,1520.0,917.0
L0000596,2633.4336998081435,4588.65,0.0,160.0,515.0
L0000597,4114.893585073352,1088.76,0.0,960.0,702.0
L0000598,255.00952261820436,55.515,0.0,240.0,178.0
L0000599,37574.30773890797,16348.71,0.0,1200.0,409.0
L0000600,62.57914139955305,13.36,0.0,240.0,0.0
L0000601,88.8196741450578,65.47,0.0,160.0,555.0
L0000602,9502.061770141907,1408.47,0.0,1280.0,1302.0
L0000603,925.1237838847004,120.33,0.0,240.0,0.0
L0000604,32665.02306486417,12784.095,0.0,480.0,1655.0
L0000605,120.32055480234325,17.56,0.0,400.0,0.0
L0000606,1554.3595269648918,2261.895,0.0,80.0,0.0
L0000607,104.45632201083004,40.300000000000004,0.0,240.0,254.0
L0000608,155.44203281962314,27.53,0.0,160.0,1094.0
L0000609,30146.91651013024,10694.91,0.0,560.0,0.0
L0000610,12735.594352262047,2197.005,0.0,720.0,128.0
L0000611,3682.2172345626914,529.77,0.0,1520.0,1344.0
L0000612,20071.47179265365,14807.01,0.0,400.0,0.0
L0000613,111.52717297602445,30.465,0.0,80.0,1091.0
L0000614,437.89204005351286,37.385,0.0,320.0,0.0
L0000615,5371.709434772246,11725.154999999999,0.0,80.0,1347.0
L0000616,6744.518388502523,3980.1749999999997,0.0,320.0,1641.0
L0000617,462.8115429696394,450.0,0.0,400.0,951.0
L0000618,36652.78810548444,14505.404999999999,0.0,640.0,1232.0
L0000619,140.4016197819449,25.11,0.0,160.0,660.0
L0000620,191.7953955610376,45.9,0.0,160.0,135.0
L0000621,14401.809945333453,29258.625,0.0,80.0,0.0
L0000622,601.7984724801033,77.435,0.0,160.0,495.0
L0000623,5770.1236979499645,1096.6499999999999,0.0,640.0,1302.0
L0000624,25873.058331308283,4165.86,0.0,880.0,272.0
L0000625,2385.1460161666946,1025.25,0.0,480.0,1364.0
L0000626,33074.69878556114,12065.984999999999,0.0,800.0,1135.0
L0000627,25095.270768909635,9883.17,0.0,480.0,1382.0
L0000628,5004.325361107522,1490.895,0.0,320.0,777.0
L0000629,20956.02935528338,3277.185,0.0,880.0,600.0
L0000630,3833.5366072543943,2673.285,0.0,240.0,0.0
L0000631,359.6404076765012,91.87,0.0,320.0,1236.0
L0000632,98314.77956897904,21046.11,0.0,880.0,229.0
L0000633,33354.87194832478,6547.08,0.0,560.0,1016.0
L0000634,14679.255505954921,1767.0449999999998,0.0,1280.0,504.0
L0000635,2021.872385717905,1121.115,0.0,640.0,246.0
L0000636,263.6140508890152,50.07,0.0,240.0,0.0
L0000637,327.0740182990953,30.565,0.0,320.0,1208.0
L0000638,4544.621841552454,1537.725,0.0,400.0,1051.0
L0000639,123.21312383520417,46.865,0.0,160.0,0.0
L0000640,725.2730518717692,56.59,0.0,400.0,1415.0
L0000641,4309.72215195626,1131.57,0.0,400.0,0.0
L0000642,10002.68665739994,15231.99,0.0,400.0,128.0
L0000643,2103.2168249961733,1075.4099999999999,0.0,1360.0,546.0
L0000644,1142.5633293079818,864.3299999999999,0.0,560.0,620.0
L0000645,481.20399755252527,75.645,0.0,240.0,540.0
L0000646,20882.366622416674,10524.3,0.0,960.0,971.0
L0000647,1522.1568466542476,139.08,11581.844000000001,240.0,1004.0
L0000648,338.22585258022883,119.265,0.0,240.0,1285.0
L0000649,13361.144325150903,3456.48,0.0,400.0,1322.0
L0000650,19811.35564998031,2797.41,0.0,960.0,620.0
L0000651,8489.011574556213,1804.5449999999998,0.0,720.0,0.0
L0000652,11425.139697587825,2263.77,0.0,720.0,850.0
L0000653,1264.360810030438,450.0,0.0,240.0,938.0
L0000654,2818.3412843186593,582.3149999999999,0.0,480.0,0.0
L0000655,66.6177617719397,40.825,0.0,160.0,0.0
L0000656,1112.6588938160612,124.15,0.0,240.0,227.0
L0000657,13758.506715586707,13853.76,0.0,560.0,387.0
L0000658,183.94356281097978,84.44500000000001,0.0,240.0,482.0
L0000659,223.77938258528712,81.865,0.0,240.0,0.0
L0000660,2986.209800596796,1102.485,0.0,640.0,1371.0
L0000661,407.0260858837329,64.795,0.0,400.0,860.0
L0000662,35426.89085106681,4673.445,0.0,1200.0,1291.0
L0000663,1900.465749505721,1695.24,0.0,80.0,1415.0
L0000664,18199.765143534514,1996.2749999999999,0.0,1440.0,1629.0
L0000665,88047.19191235497,14146.394999999999,0.0,1600.0,1312.0
L0000666,14464.464064877568,3000.0,0.0,880.0,436.0
L0000667,447.9125879201665,54.665,0.0,240.0,221.0
L0000668,27859.439494418973,9174.435,0.0,1280.0,167.0
L0000669,21043.185493106022,3304.455,0.0,1200.0,634.0
L0000670,326.9997795843333,72.42,0.0,400.0,293.0
L0000671,9324.470440724901,1053.48,0.0,1200.0,1352.0
L0000672,2048.8971275478602,239.39000000000001,0.0,240.0,323.0
L0000673,19178.750157849365,16628.745,0.0,320.0,290.0
L0000674,22.90521373397671,10.0,0.0,240.0,1400.0
L0000675,2454.566417359002,6883.38,0.0,160.0,0.0
L0000676,320.36512135519644,113.035,0.0,240.0,691.0
L0000677,145581.78028114996,29717.895,0.0,1840.0,276.0
L0000678,11497.820271697863,3446.475,0.0,640.0,1069.0
L0000679,536.378814785257,47.34,0.0,320.0,137.0
L0000680,42.633989296518266,13.825000000000001,0.0,80.0,0.0
L0000681,11620.098502598032,6407.4,0.0,560.0,562.0
L0000682,255.50312125395982,42.37,0.0,320.0,154.0
L0000683,6378.139218103909,3210.2549999999997,0.0,640.0,133.0
L0000684,11577.676416184891,5215.92,0.0,400.0,576.0
L0000685,503.8912118506431,38.935,3257.56,240.0,567.0
L0000686,5179.397935212366,2534.0699999999997,0.0,240.0,1260.0
L0000687,28432.29065984454,9941.654999999999,0.0,800.0,1072.0
L0000688,4689.356794862151,1449.405,0.0,640.0,0.0
L0000689,1543.4380591772497,450.0,0.0,800.0,575.0
L0000690,13144.63695412437,2914.7999999999997,0.0,1040.0,1311.0
L0000691,14691.787069685479,14783.519999999999,0.0,320.0,1287.0
L0000692,3439.058968645865,450.0,0.0,960.0,1091.0
L0000693,20016.181528139114,6887.91,0.0,720.0,468.0
L0000694,192.5779781929776,36.715,0.0,240.0,0.0
L0000695,4086.7034902521737,3000.0,0.0,960.0,166.0
L0000696,2208.016440666933,995.04,0.0,480.0,1063.0
L0000697,23581.403156041055,3027.27,0.0,1520.0,357.0
L0000698,113.35335898292251,102.03,0.0,160.0,1094.0
L0000699,8931.417736706584,1992.5549999999998,0.0,960.0,1130.0
L0000700,6399.326833018754,2326.83,0.0,480.0,539.0
L0000701,1248.7428889365867,2007.06,0.0,80.0,949.0
L0000702,312.3368787199631,117.79,0.0,240.0,1578.0
L0000703,137.38739645800553,51.58,0.0,240.0,290.0
L0000704,2259.6015701661627,1025.415,0.0,160.0,1025.0
L0000705,327.1534690370411,87.59,0.0,160.0,706.0
L0000706,40146.80974660702,5581.38,0.0,880.0,1008.0
L0000707,5259.199092703918,1523.085,0.0,640.0,1293.0
L0000708,526.4137324007972,125.67,0.0,160.0,0.0
L0000709,149578.7345872592,31302.645,0.0,1440.0,196.0
L0000710,579.712352381777,79.535,0.0,160.0,588.0
L0000711,62832.79237978995,8800.545,0.0,1920.0,1302.0
L0000712,6456.287745522726,2393.5499999999997,0.0,320.0,0.0
L0000713,166.15801922738552,34.875,0.0,160.0,336.0
L0000714,256.6169914809987,139.175,0.0,80.0,916.0
L0000715,6301.766818165015,909.99,0.0,1440.0,1111.0
L0000716,1089.1779158553434,3000.0,0.0,80.0,338.0
L0000717,324.1812384801358,33.79,0.0,320.0,1042.0
L0000718,6914.477139925892,1778.7,0.0,480.0,697.0
L0000719,2045.304085625536,1191.7949999999998,0.0,320.0,183.0
L0000720,18915.6434953887,1667.3999999999999,0.0,1040.0,293.0
L0000721,18028.316085141934,3308.565,0.0,640.0,0.0
L0000722,92226.24597622141,44872.29,0.0,560.0,266.0
L0000723,6630.342129780426,1029.915,0.0,1040.0,477.0
L0000724,689.4727265870198,1404.7649999999999,0.0,80.0,154.0
L0000725,5988.234790929872,2248.545,0.0,320.0,402.0
L0000726,335.1010334382579,112.04,0.0,80.0,0.0
L0000727,216.59242946449666,97.53,0.0,240.0,1099.0
L0000728,8590.966800809018,920.79,0.0,1280.0,562.0
L0000729,120.66833884812891,39.245,0.0,160.0,629.0
L0000730,1800.3450324281305,450.0,0.0,480.0,1101.0
L0000731,281.81048346200026,66.93,0.0,240.0,0.0
L0000732,819.4015470640174,588.0749999999999,0.0,240.0,622.0
L0000733,32900.125114681425,5880.599999999999,0.0,1200.0,0.0
L0000734,77.75052877957933,71.9,0.0,80.0,0.0
L0000735,616.8091627956368,49.075,4102.352,240.0,114.0
L0000736,4873.4724143122885,669.18,0.0,1440.0,1196.0
L0000737,188.72735946122557,118.56,0.0,160.0,0.0
L0000738,5719.319433148219,1038.345,0.0,1280.0,764.0
L0000739,12257.972258921494,6607.875,0.0,400.0,484.0
L0000740,186430.80514810167,75000.0,0.0,400.0,1477.0
L0000741,361.7129642055463,71.985,0.0,320.0,275.0
L0000742,2215.635607924629,2792.685,0.0,160.0,0.0
L0000743,1080.199762191288,2276.22,0.0,80.0,0.0
L0000744,74.70831240724772,19.79,0.0,80.0,1141.0
L0000745,1861.0095450957074,3671.46,0.0,160.0,540.0
L0000746,1303.8841371415556,159.96,0.0,320.0,393.0
L0000747,323.3683858392388,180.925,0.0,80.0,0.0
L0000748,677.747580793798,70.53,5854.84,240.0,893.0
L0000749,10154.536123028425,1106.0249999999999,0.0,880.0,0.0
L0000750,8494.044455297793,1344.78,0.0,800.0,0.0
L0000751,853.1943209969997,65.42,5474.752,240.0,1304.0
L0000752,150.4311553263292,24.1,0.0,160.0,214.0
L0000753,843.7119921371341,603.42,0.0,160.0,894.0
L0000754,1598.2383265550247,487.695,0.0,240.0,274.0
L0000755,17252.664553848033,6987.78,0.0,720.0,805.0
L0000756,303.87196250883864,116.47,0.0,240.0,1624.0
L0000757,2163.1223186118063,648.5849999999999,0.0,1200.0,803.0
L0000758,14047.647852078537,3783.6,0.0,800.0,1040.0
L0000759,16423.83675747646,2597.97,0.0,880.0,1248.0
L0000760,466.53749423552307,121.925,0.0,160.0,0.0
L0000761,8188.719915915839,1483.815,0.0,1120.0,654.0
L0000762,383.38690644615326,39.905,0.0,320.0,519.0
L0000763,1906.853027715627,152.415,12739.176,240.0,737.0
L0000764,12093.331102083028,1466.685,0.0,800.0,301.0
L0000765,4747.880102689024,493.365,0.0,1120.0,960.0
L0000766,5622.930972103402,1731.54,0.0,560.0,657.0
L0000767,8965.83094483383,7500.0,0.0,240.0,1055.0
L0000768,83.5635294430051,20.72,0.0,320.0,266.0
L0000769,951.6360072928015,106.565,0.0,400.0,1223.0
L0000770,224.34095025267453,77.02,0.0,160.0,268.0
L0000771,34706.79490961352,7933.605,0.0,1360.0,597.0
L0000772,3336.988902591351,4004.745,0.0,160.0,0.0
L0000773,1333.1968588376417,155.44,0.0,240.0,318.0
L0000774,60.49907339964994,10.0,0.0,400.0,806.0
L0000775,13227.711601576586,2760.585,0.0,960.0,0.0
L0000776,72.71657759282738,17.86,0.0,160.0,980.0
L0000777,16947.072339764312,4549.875,0.0,1120.0,130.0
L0000778,18289.38047189709,3679.68,0.0,960.0,496.0
L0000779,358.71919611319896,64.79,0.0,320.0,816.0
L0000780,182.4105010177195,58.410000000000004,0.0,80.0,0.0
L0000781,12236.75444296645,3746.085,0.0,640.0,339.0
L0000782,30261.159087378503,6743.8949999999995,0.0,720.0,1267.0
L0000783,13669.862132527884,3236.52,0.0,480.0,859.0
L0000784,2670.858935366478,450.0,0.0,720.0,1082.0
L0000785,131.28436721984298,31.93,0.0,160.0,1357.0
L0000786,1518.3878541027382,952.7249999999999,0.0,560.0,381.0
L0000787,1701.1343093446317,1757.01,0.0,320.0,1233.0
L0000788,1026.7423853228056,76.655,0.0,320.0,1388.0
L0000789,11426.891601764168,1634.145,0.0,720.0,647.0
L0000790,273.2457029961981,35.815,0.0,240.0,727.0
L0000791,284.6499303917959,87.255,0.0,80.0,0.0
L0000792,1023.0498740871809,536.5649999999999,0.0,400.0,1080.0
L0000793,9280.22157336141,3132.315,143649.48,400.0,691.0
L0000794,1148.7270898316056,2119.83,0.0,80.0,1392.0
L0000795,6727.522784644738,1377.375,37967.046,1200.0,914.0
L0000796,1002.7565760123543,115.93,0.0,400.0,787.0
L0000797,9459.657770841355,1276.29,0.0,720.0,1556.0
L0000798,9960.148731959825,2746.35,0.0,480.0,608.0
L0000799,9964.712314541452,1040.985,24612.198,1040.0,580.0
L0000800,2588.191410087645,748.185,0.0,400.0,1341.0
L0000801,446132.9635281791,75000.0,0.0,1360.0,1485.0
L0000802,158.7185962351039,32.55,0.0,320.0,0.0
L0000803,180366.81137558058,29322.36,0.0,1200.0,1334.0
L0000804,10355.944069041387,1446.12,0.0,1920.0,996.0
L0000805,18850.884570773756,2054.535,0.0,1120.0,681.0
L0000806,8686.12735381443,602.88,0.0,1600.0,1616.0
L0000807,2466.365740991184,1355.94,0.0,320.0,303.0
L0000808,12530.563444516836,1982.61,0.0,800.0,247.0
L0000809,765.4178408208118,196.17000000000002,0.0,320.0,228.0
L0000810,906.2955519160628,250.0,0.0,240.0,1193.0
L0000811,1838.2914353005217,215.805,17868.0,240.0,0.0
L0000812,5266.184279781729,1128.315,0.0,800.0,352.0
L0000813,171.54303832584992,36.315,0.0,240.0,1344.0
L0000814,2909.8899175721454,8796.9,0.0,80.0,986.0
L0000815,654.3724822190404,597.795,0.0,320.0,1108.0
L0000816,105280.00987313318,27611.055,0.0,880.0,588.0
L0000817,12755.959173074625,2948.94,0.0,560.0,393.0
L0000818,28645.900522410975,13943.789999999999,0.0,400.0,1315.0
L0000819,18364.41564741089,3416.25,0.0,1120.0,967.0
L0000820,932.9658424832672,151.17000000000002,0.0,240.0,149.0
L0000821,321.28025925809516,99.28,0.0,160.0,551.0
L0000822,20.785792116820815,14.875,0.0,160.0,251.0
L0000823,12643.995295949215,3721.14,0.0,320.0,852.0
L0000824,84560.60994366492,20418.54,0.0,720.0,1147.0
L0000825,5200.615526751582,2236.5899999999997,0.0,880.0,342.0
L0000826,890.5397242102772,70.15,5865.816000000001,240.0,1121.0
L0000827,4349.961835559201,1893.0749999999998,0.0,1120.0,1068.0
L0000828,8028.991675186064,1184.22,0.0,720.0,1437.0
L0000829,2008.8549159452787,178.36,14932.144,320.0,285.0
L0000830,27190.954814101773,9990.015,0.0,800.0,0.0
L0000831,204.10990886309185,27.35,0.0,240.0,0.0
L0000832,1500.8091766387038,1526.97,0.0,160.0,509.0
L0000833,42.80946728296578,19.650000000000002,0.0,160.0,1133.0
L0000834,922.9695866589993,131.88,0.0,400.0,723.0
L0000835,486.8115183010697,89.25,0.0,240.0,0.0
