loan_id,customer_id,segment
L0000622,C000492,1. BNPL (all grades)
L0000623,C000493,4. Personal Subprime (D-E)
L0000624,C000494,6. SME Non-prime (C-D-E)
L0000625,C000495,2. Personal Prime (A-B)
L0000626,C000496,5. SME Prime (A-B)
L0000627,C000497,6. SME Non-prime (C-D-E)
L0000628,C000498,4. Personal Subprime (D-E)
L0000629,C000499,3. Personal Mid (C)
L0000630,C000499,2. Personal Prime (A-B)
L0000631,C000500,1. BNPL (all grades)
L0000632,C000501,6. SME Non-prime (C-D-E)
L0000633,C000502,6. SME Non-prime (C-D-E)
L0000634,C000503,3. Personal Mid (C)
L0000635,C000504,2. Personal Prime (A-B)
L0000636,C000504,1. BNPL (all grades)
L0000637,C000505,1. BNPL (all grades)
L0000638,C000506,3. Personal Mid (C)
L0000639,C000506,1. BNPL (all grades)
L0000640,C000507,1. BNPL (all grades)
L0000641,C000507,4. Personal Subprime (D-E)
L0000642,C000508,5. SME Prime (A-B)
L0000643,C000509,2. Personal Prime (A-B)
L0000644,C000510,2. Personal Prime (A-B)
L0000645,C000511,1. BNPL (all grades)
L0000646,C000512,5. SME Prime (A-B)
L0000647,C000513,1. BNPL (all grades)
L0000648,C000514,1. BNPL (all grades)
L0000649,C000515,6. SME Non-prime (C-D-E)
L0000650,C000516,3. Personal Mid (C)
L0000651,C000516,3. Personal Mid (C)
L0000652,C000517,4. Personal Subprime (D-E)
L0000653,C000518,4. Personal Subprime (D-E)
L0000654,C000518,4. Personal Subprime (D-E)
L0000655,C000518,1. BNPL (all grades)
L0000656,C000519,1. BNPL (all grades)
L0000657,C000520,5. SME Prime (A-B)
L0000658,C000521,1. BNPL (all grades)
L0000659,C000521,1. BNPL (all grades)
L0000660,C000522,3. Personal Mid (C)
L0000661,C000523,1. BNPL (all grades)
L0000662,C000524,4. Personal Subprime (D-E)
L0000663,C000525,4. Personal Subprime (D-E)
L0000664,C000526,4. Personal Subprime (D-E)
L0000665,C000527,6. SME Non-prime (C-D-E)
L0000666,C000528,6. SME Non-prime (C-D-E)
L0000667,C000529,1. BNPL (all grades)
L0000668,C000530,5. SME Prime (A-B)
L0000669,C000531,3. Personal Mid (C)
L0000670,C000532,1. BNPL (all grades)
L0000671,C000533,4. Personal Subprime (D-E)
L0000672,C000534,1. BNPL (all grades)
L0000673,C000535,5. SME Prime (A-B)
L0000674,C000536,1. BNPL (all grades)
L0000675,C000536,5. SME Prime (A-B)
L0000676,C000537,1. BNPL (all grades)
L0000677,C000538,5. SME Prime (A-B)
L0000678,C000539,2. Personal Prime (A-B)
L0000679,C000540,1. BNPL (all grades)
L0000680,C000540,1. BNPL (all grades)
L0000681,C000541,5. SME Prime (A-B)
L0000682,C000542,1. BNPL (all grades)
L0000683,C000543,2. Personal Prime (A-B)
L0000684,C000544,2. Personal Prime (A-B)
L0000685,C000545,1. BNPL (all grades)
L0000686,C000546,3. Personal Mid (C)
L0000687,C000547,6. SME Non-prime (C-D-E)
L0000688,C000547,4. Personal Subprime (D-E)
L0000689,C000548,2. Personal Prime (A-B)
L0000690,C000549,2. Personal Prime (A-B)
L0000691,C000550,5. SME Prime (A-B)
L0000692,C000551,4. Personal Subprime (D-E)
L0000693,C000552,5. SME Prime (A-B)
L0000694,C000552,1. BNPL (all grades)
L0000695,C000553,5. SME Prime (A-B)
L0000696,C000554,2. Personal Prime (A-B)
L0000697,C000555,6. SME Non-prime (C-D-E)
L0000698,C000556,1. BNPL (all grades)
L0000699,C000557,3. Personal Mid (C)
L0000700,C000558,2. Personal Prime (A-B)
L0000701,C000559,3. Personal Mid (C)
L0000702,C000560,1. BNPL (all grades)
L0000703,C000561,1. BNPL (all grades)
L0000704,C000562,4. Personal Subprime (D-E)
L0000705,C000563,1. BNPL (all grades)
L0000706,C000564,4. Personal Subprime (D-E)
L0000707,C000565,2. Personal Prime (A-B)
L0000708,C000565,1. BNPL (all grades)
L0000709,C000566,5. SME Prime (A-B)
L0000710,C000567,1. BNPL (all grades)
L0000711,C000568,6. SME Non-prime (C-D-E)
L0000712,C000568,3. Personal Mid (C)
L0000713,C000569,1. BNPL (all grades)
L0000714,C000570,1. BNPL (all grades)
L0000715,C000571,3. Personal Mid (C)
L0000716,C000572,5. SME Prime (A-B)
L0000717,C000573,1. BNPL (all grades)
L0000718,C000574,3. Personal Mid (C)
L0000719,C000575,2. Personal Prime (A-B)
L0000720,C000576,4. Personal Subprime (D-E)
L0000721,C000576,6. SME Non-prime (C-D-E)
L0000722,C000577,5. SME Prime (A-B)
L0000723,C000578,3. Personal Mid (C)
L0000724,C000579,2. Personal Prime (A-B)
L0000725,C000580,3. Personal Mid (C)
L0000726,C000580,1. BNPL (all grades)
L0000727,C000581,1. BNPL (all grades)
L0000728,C000582,3. Personal Mid (C)
L0000729,C000583,1. BNPL (all grades)
L0000730,C000584,3. Personal Mid (C)
L0000731,C000584,1. BNPL (all grades)
L0000732,C000585,2. Personal Prime (A-B)
L0000733,C000585,2. Personal Prime (A-B)
L0000734,C000585,1. BNPL (all grades)
L0000735,C000586,1. BNPL (all grades)
L0000736,C000587,3. Personal Mid (C)
L0000737,C000587,1. BNPL (all grades)
L0000738,C000588,2. Personal Prime (A-B)
L0000739,C000589,6. SME Non-prime (C-D-E)
L0000740,C000590,6. SME Non-prime (C-D-E)
L0000741,C000591,1. BNPL (all grades)
L0000742,C000591,2. Personal Prime (A-B)
L0000743,C000591,2. Personal Prime (A-B)
L0000744,C000592,1. BNPL (all grades)
L0000745,C000593,2. Personal Prime (A-B)
L0000746,C000594,1. BNPL (all grades)
L0000747,C000594,1. BNPL (all grades)
L0000748,C000595,1. BNPL (all grades)
L0000749,C000595,4. Personal Subprime (D-E)
L0000750,C000595,4. Personal Subprime (D-E)
L0000751,C000596,1. BNPL (all grades)
L0000752,C000597,1. BNPL (all grades)
L0000753,C000598,3. Personal Mid (C)
L0000754,C000599,4. Personal Subprime (D-E)
L0000755,C000600,5. SME Prime (A-B)
L0000756,C000601,1. BNPL (all grades)
L0000757,C000602,2. Personal Prime (A-B)
L0000758,C000603,3. Personal Mid (C)
L0000759,C000604,4. Personal Subprime (D-E)
L0000760,C000604,1. BNPL (all grades)
L0000761,C000605,3. Personal Mid (C)
L0000762,C000606,1. BNPL (all grades)
L0000763,C000607,1. BNPL (all grades)
L0000764,C000608,4. Personal Subprime (D-E)
L0000765,C000609,4. Personal Subprime (D-E)
L0000766,C000610,2. Personal Prime (A-B)
L0000767,C000611,2. Personal Prime (A-B)
L0000768,C000612,1. BNPL (all grades)
L0000769,C000613,1. BNPL (all grades)
L0000770,C000614,1. BNPL (all grades)
L0000771,C000615,5. SME Prime (A-B)
L0000772,C000615,2. Personal Prime (A-B)
L0000773,C000616,1. BNPL (all grades)
L0000774,C000617,1. BNPL (all grades)
L0000775,C000617,2. Personal Prime (A-B)
L0000776,C000618,1. BNPL (all grades)
L0000777,C000619,2. Personal Prime (A-B)
L0000778,C000620,2. Personal Prime (A-B)
L0000779,C000621,1. BNPL (all grades)
L0000780,C000621,1. BNPL (all grades)
L0000781,C000622,2. Personal Prime (A-B)
L0000782,C000623,6. SME Non-prime (C-D-E)
L0000783,C000624,6. SME Non-prime (C-D-E)
L0000784,C000625,4. Personal Subprime (D-E)
L0000785,C000626,1. BNPL (all grades)
L0000786,C000627,2. Personal Prime (A-B)
L0000787,C000628,2. Personal Prime (A-B)
L0000788,C000629,1. BNPL (all grades)
L0000789,C000630,4. Personal Subprime (D-E)
L0000790,C000631,1. BNPL (all grades)
L0000791,C000631,1. BNPL (all grades)
L0000792,C000632,2. Personal Prime (A-B)
L0000793,C000633,6. SME Non-prime (C-D-E)
L0000794,C000634,2. Personal Prime (A-B)
L0000795,C000635,2. Personal Prime (A-B)
L0000796,C000636,1. BNPL (all grades)
L0000797,C000637,4. Personal Subprime (D-E)
L0000798,C000638,4. Personal Subprime (D-E)
L0000799,C000639,4. Personal Subprime (D-E)
L0000800,C000640,3. Personal Mid (C)
L0000801,C000641,6. SME Non-prime (C-D-E)
L0000802,C000641,1. BNPL (all grades)
L0000803,C000642,6. SME Non-prime (C-D-E)
L0000804,C000643,2. Personal Prime (A-B)
L0000805,C000644,3. Personal Mid (C)
L0000806,C000645,4. Personal Subprime (D-E)
L0000807,C000646,2. Personal Prime (A-B)
L0000808,C000647,4. Personal Subprime (D-E)
L0000809,C000648,1. BNPL (all grades)
L0000810,C000649,1. BNPL (all grades)
L0000811,C000649,1. BNPL (all grades)
L0000812,C000650,2. Personal Prime (A-B)
L0000813,C000651,1. BNPL (all grades)
L0000814,C000652,5. SME Prime (A-B)
L0000815,C000653,2. Personal Prime (A-B)
L0000816,C000654,6. SME Non-prime (C-D-E)
L0000817,C000655,3. Personal Mid (C)
L0000818,C000656,6. SME Non-prime (C-D-E)
L0000819,C000657,3. Personal Mid (C)
L0000820,C000658,1. BNPL (all grades)
L0000821,C000659,1. BNPL (all grades)
L0000822,C000660,1. BNPL (all grades)
L0000823,C000661,6. SME Non-prime (C-D-E)
L0000824,C000662,6. SME Non-prime (C-D-E)
L0000825,C000663,2. Personal Prime (A-B)
L0000826,C000664,1. BNPL (all grades)
L0000827,C000665,2. Personal Prime (A-B)
L0000828,C000666,4. Personal Subprime (D-E)
L0000829,C000667,1. BNPL (all grades)
L0000830,C000667,5. SME Prime (A-B)
L0000831,C000667,1. BNPL (all grades)
L0000832,C000668,2. Personal Prime (A-B)
L0000833,C000669,1. BNPL (all grades)
L0000834,C000670,1. BNPL (all grades)
L0000835,C000670,1. BNPL (all grades)
L0000836,C000671,6. SME Non-prime (C-D-E)
L0000837,C000672,2. Personal Prime (A-B)
L0000838,C000673,5. SME Prime (A-B)
L0000839,C000674,1. BNPL (all grades)
L0000840,C000674,1. BNPL (all grades)
L0000841,C000675,1. BNPL (all grades)
L0000842,C000676,2. Personal Prime (A-B)
L0000843,C000677,1. BNPL (all grades)
L0000844,C000678,5. SME Prime (A-B)
L0000845,C000679,1. BNPL (all grades)
L0000846,C000680,5. SME Prime (A-B)
L0000847,C000681,6. SME Non-prime (C-D-E)
L0000848,C000682,1. BNPL (all grades)
L0000849,C000682,5. SME Prime (A-B)
L0000850,C000683,6. SME Non-prime (C-D-E)
L0000851,C000684,4. Personal Subprime (D-E)
L0000852,C000684,1. BNPL (all grades)
L0000853,C000685,1. BNPL (all grades)
L0000854,C000686,1. BNPL (all grades)
L0000855,C000687,6. SME Non-prime (C-D-E)
L0000856,C000687,1. BNPL (all grades)
L0000857,C000688,6. SME Non-prime (C-D-E)
L0000858,C000689,1. BNPL (all grades)
L0000859,C000690,1. BNPL (all grades)
L0000860,C000691,1. BNPL (all grades)
L0000861,C000692,1. BNPL (all grades)
L0000862,C000692,2. Personal Prime (A-B)
L0000863,C000693,6. SME Non-prime (C-D-E)
L0000864,C000694,1. BNPL (all grades)
L0000865,C000695,1. BNPL (all grades)
L0000866,C000696,1. BNPL (all grades)
L0000867,C000697,2. Personal Prime (A-B)
L0000868,C000698,2. Personal Prime (A-B)
L0000869,C000699,5. SME Prime (A-B)
L0000870,C000700,1. BNPL (all grades)
L0000871,C000700,5. SME Prime (A-B)
L0000872,C000701,1. BNPL (all grades)
L0000873,C000702,2. Personal Prime (A-B)
L0000874,C000703,2. Personal Prime (A-B)
L0000875,C000704,1. BNPL (all grades)
L0000876,C000705,6. SME Non-prime (C-D-E)
L0000877,C000706,1. BNPL (all grades)
L0000878,C000707,1. BNPL (all grades)
L0000879,C000707,1. BNPL (all grades)
L0000880,C000708,1. BNPL (all grades)
L0000881,C000709,6. SME Non-prime (C-D-E)
L0000882,C000710,4. Personal Subprime (D-E)
L0000883,C000711,4. Personal Subprime (D-E)
L0000884,C000712,6. SME Non-prime (C-D-E)
L0000885,C000713,1. BNPL (all grades)
L0000886,C000714,4. Personal Subprime (D-E)
L0000887,C000715,4. Personal Subprime (D-E)
L0000888,C000716,2. Personal Prime (A-B)
L0000889,C000717,3. Personal Mid (C)
L0000890,C000718,1. BNPL (all grades)
L0000891,C000718,1. BNPL (all grades)
L0000892,C000719,2. Personal Prime (A-B)
L0000893,C000720,2. Personal Prime (A-B)
L0000894,C000721,2. Personal Prime (A-B)
L0000895,C000722,4. Personal Subprime (D-E)
L0000896,C000722,4. Personal Subprime (D-E)
L0000897,C000723,5. SME Prime (A-B)
L0000898,C000724,4. Personal Subprime (D-E)
L0000899,C000725,3. Personal Mid (C)
L0000900,C000725,1. BNPL (all grades)
L0000901,C000726,4. Personal Subprime (D-E)
L0000902,C000727,1. BNPL (all grades)
L0000903,C000728,4. Personal Subprime (D-E)
L0000904,C000729,4. Personal Subprime (D-E)
L0000905,C000730,1. BNPL (all grades)
L0000906,C000731,2. Personal Prime (A-B)
L0000907,C000732,6. SME Non-prime (C-D-E)
L0000908,C000733,2. Personal Prime (A-B)
L0000909,C000734,2. Personal Prime (A-B)
L0000910,C000734,2. Personal Prime (A-B)
L0000911,C000735,1. BNPL (all grades)
L0000912,C000736,1. BNPL (all grades)
L0000913,C000737,6. SME Non-prime (C-D-E)
L0000914,C000738,1. BNPL (all grades)
L0000915,C000739,1. BNPL (all grades)
L0000916,C000740,4. Personal Subprime (D-E)
L0000917,C000741,1. BNPL (all grades)
L0000918,C000742,1. BNPL (all grades)
L0000919,C000743,2. Personal Prime (A-B)
L0000920,C000744,2. Personal Prime (A-B)
L0000921,C000745,2. Personal Prime (A-B)
L0000922,C000746,1. BNPL (all grades)
L0000923,C000747,1. BNPL (all grades)
L0000924,C000748,2. Personal Prime (A-B)
L0000925,C000749,3. Personal Mid (C)
L0000926,C000750,5. SME Prime (A-B)
L0000927,C000750,1. BNPL (all grades)
L0000928,C000750,1. BNPL (all grades)
L0000929,C000751,1. BNPL (all grades)
L0000930,C000752,1. BNPL (all grades)
L0000931,C000753,1. BNPL (all grades)
L0000932,C000754,6. SME Non-prime (C-D-E)
L0000933,C000754,5. SME Prime (A-B)
L0000934,C000755,4. Personal Subprime (D-E)
L0000935,C000756,1. BNPL (all grades)
L0000936,C000757,5. SME Prime (A-B)
L0000937,C000758,6. SME Non-prime (C-D-E)
L0000938,C000759,6. SME Non-prime (C-D-E)
L0000939,C000760,6. SME Non-prime (C-D-E)
L0000940,C000761,3. Personal Mid (C)
L0000941,C000762,3. Personal Mid (C)
L0000942,C000763,4. Personal Subprime (D-E)
L0000943,C000764,4. Personal Subprime (D-E)
L0000944,C000765,2. Personal Prime (A-B)
L0000945,C000766,4. Personal Subprime (D-E)
L0000946,C000767,1. BNPL (all grades)
L0000947,C000768,1. BNPL (all grades)
L0000948,C000769,1. BNPL (all grades)
L0000949,C000770,6. SME Non-prime (C-D-E)
L0000950,C000771,2. Personal Prime (A-B)
L0000951,C000772,4. Personal Subprime (D-E)
L0000952,C000773,1. BNPL (all grades)
L0000953,C000774,1. BNPL (all grades)
L0000954,C000775,3. Personal Mid (C)
L0000955,C000776,5. SME Prime (A-B)
L0000956,C000777,3. Personal Mid (C)
L0000957,C000778,1. BNPL (all grades)
L0000958,C000779,6. SME Non-prime (C-D-E)
L0000959,C000780,2. Personal Prime (A-B)
L0000960,C000781,1. BNPL (all grades)
L0000961,C000782,3. Personal Mid (C)
L0000962,C000783,2. Personal Prime (A-B)
L0000963,C000783,2. Personal Prime (A-B)
L0000964,C000784,1. BNPL (all grades)
L0000965,C000785,4. Personal Subprime (D-E)
L0000966,C000786,1. BNPL (all grades)
L0000967,C000787,1. BNPL (all grades)
L0000968,C000787,5. SME Prime (A-B)
L0000969,C000788,1. BNPL (all grades)
L0000970,C000788,6. SME Non-prime (C-D-E)
L0000971,C000789,1. BNPL (all grades)
L0000972,C000790,1. BNPL (all grades)
L0000973,C000791,6. SME Non-prime (C-D-E)
L0000974,C000792,1. BNPL (all grades)
L0000975,C000793,3. Personal Mid (C)
L0000976,C000794,3. Personal Mid (C)
L0000977,C000795,1. BNPL (all grades)
L0000978,C000796,2. Personal Prime (A-B)
L0000979,C000797,3. Personal Mid (C)
L0000980,C000798,6. SME Non-prime (C-D-E)
L0000981,C000798,5. SME Prime (A-B)
L0000982,C000799,2. Personal Prime (A-B)
L0000983,C000799,5. SME Prime (A-B)
L0000984,C000800,3. Personal Mid (C)
L0000985,C000800,6. SME Non-prime (C-D-E)
L0000986,C000800,3. Personal Mid (C)
L0000987,C000801,3. Personal Mid (C)
L0000988,C000802,6. SME Non-prime (C-D-E)
L0000989,C000803,1. BNPL (all grades)
L0000990,C000804,1. BNPL (all grades)
L0000991,C000805,1. BNPL (all grades)
L0000992,C000806,1. BNPL (all grades)
L0000993,C000807,3. Personal Mid (C)
L0000994,C000808,1. BNPL (all grades)
L0000995,C000809,2. Personal Prime (A-B)
L0000996,C000810,1. BNPL (all grades)
L0000997,C000811,1. BNPL (all grades)
L0000998,C000812,2. Personal Prime (A-B)
L0000999,C000813,1. BNPL (all grades)
L0001000,C000814,1. BNPL (all grades)
L0001001,C000814,4. Personal Subprime (D-E)
L0001002,C000815,6. SME Non-prime (C-D-E)
L0001003,C000816,5. SME Prime (A-B)
L0001004,C000817,6. SME Non-prime (C-D-E)
L0001005,C000818,6. SME Non-prime (C-D-E)
L0001006,C000819,2. Personal Prime (A-B)
L0001007,C000820,1. BNPL (all grades)
L0001008,C000821,3. Personal Mid (C)
L0001009,C000822,6. SME Non-prime (C-D-E)
L0001010,C000823,4. Personal Subprime (D-E)
L0001011,C000824,6. SME Non-prime (C-D-E)
L0001012,C000825,1. BNPL (all grades)
L0001013,C000826,3. Personal Mid (C)
L0001014,C000826,6. SME Non-prime (C-D-E)
L0001015,C000827,6. SME Non-prime (C-D-E)
L0001016,C000828,5. SME Prime (A-B)
L0001017,C000829,4. Personal Subprime (D-E)
L0001018,C000830,1. BNPL (all grades)
L0001019,C000831,2. Personal Prime (A-B)
L0001020,C000831,2. Personal Prime (A-B)
L0001021,C000831,1. BNPL (all grades)
L0001022,C000832,5. SME Prime (A-B)
L0001023,C000833,2. Personal Prime (A-B)
L0001024,C000834,2. Personal Prime (A-B)
L0001025,C000834,5. SME Prime (A-B)
L0001026,C000835,1. BNPL (all grades)
L0001027,C000836,3. Personal Mid (C)
L0001028,C000837,5. SME Prime (A-B)
L0001029,C000837,2. Personal Prime (A-B)
L0001030,C000838,2. Personal Prime (A-B)
L0001031,C000839,1. BNPL (all grades)
L0001032,C000840,2. Personal Prime (A-B)
L0001033,C000841,1. BNPL (all grades)
L0001034,C000842,4. Personal Subprime (D-E)
L0001035,C000843,3. Personal Mid (C)
L0001036,C000844,5. SME Prime (A-B)
L0001037,C000844,2. Personal Prime (A-B)
L0001038,C000845,6. SME Non-prime (C-D-E)
L0001039,C000846,1. BNPL (all grades)
L0001040,C000847,4. Personal Subprime (D-E)
L0001041,C000848,1. BNPL (all grades)
L0001042,C000849,2. Personal Prime (A-B)
L0001043,C000850,6. SME Non-prime (C-D-E)
L0001044,C000850,3. Personal Mid (C)
L0001045,C000851,2. Personal Prime (A-B)
L0001046,C000852,3. Personal Mid (C)
L0001047,C000853,2. Personal Prime (A-B)
L0001048,C000853,2. Personal Prime (A-B)
L0001049,C000854,1. BNPL (all grades)
L0001050,C000855,1. BNPL (all grades)
L0001051,C000856,1. BNPL (all grades)
L0001052,C000856,5. SME Prime (A-B)
L0001053,C000857,2. Personal Prime (A-B)
L0001054,C000857,2. Personal Prime (A-B)
L0001055,C000858,1. BNPL (all grades)
L0001056,C000858,1. BNPL (all grades)
L0001057,C000859,4. Personal Subprime (D-E)
L0001058,C000860,3. Personal Mid (C)
L0001059,C000861,6. SME Non-prime (C-D-E)
L0001060,C000861,4. Personal Subprime (D-E)
L0001061,C000862,1. BNPL (all grades)
L0001062,C000863,2. Personal Prime (A-B)
L0001063,C000864,1. BNPL (all grades)
L0001064,C000865,1. BNPL (all grades)
L0001065,C000866,4. Personal Subprime (D-E)
L0001066,C000867,4. Personal Subprime (D-E)
L0001067,C000868,2. Personal Prime (A-B)
L0001068,C000868,1. BNPL (all grades)
L0001069,C000869,1. BNPL (all grades)
L0001070,C000869,5. SME Prime (A-B)
L0001071,C000870,5. SME Prime (A-B)
L0001072,C000871,1. BNPL (all grades)
L0001073,C000872,1. BNPL (all grades)
L0001074,C000872,6. SME Non-prime (C-D-E)
L0001075,C000872,1. BNPL (all grades)
L0001076,C000873,1. BNPL (all grades)
L0001077,C000874,3. Personal Mid (C)
L0001078,C000874,1. BNPL (all grades)
L0001079,C000875,1. BNPL (all grades)
L0001080,C000876,2. Personal Prime (A-B)
L0001081,C000876,2. Personal Prime (A-B)
L0001082,C000877,3. Personal Mid (C)
L0001083,C000878,4. Personal Subprime (D-E)
L0001084,C000879,1. BNPL (all grades)
L0001085,C000880,2. Personal Prime (A-B)
L0001086,C000881,6. SME Non-prime (C-D-E)
L0001087,C000882,5. SME Prime (A-B)
L0001088,C000883,1. BNPL (all grades)
L0001089,C000884,3. Personal Mid (C)
L0001090,C000885,5. SME Prime (A-B)
L0001091,C000886,3. Personal Mid (C)
L0001092,C000887,2. Personal Prime (A-B)
L0001093,C000887,1. BNPL (all grades)
L0001094,C000888,1. BNPL (all grades)
L0001095,C000888,4. Personal Subprime (D-E)
L0001096,C000889,2. Personal Prime (A-B)
L0001097,C000890,4. Personal Subprime (D-E)
L0001098,C000891,1. BNPL (all grades)
L0001099,C000892,6. SME Non-prime (C-D-E)
L0001100,C000893,3. Personal Mid (C)
L0001101,C000893,1. BNPL (all grades)
L0001102,C000894,4. Personal Subprime (D-E)
L0001103,C000895,2. Personal Prime (A-B)
L0001104,C000896,4. Personal Subprime (D-E)
L0001105,C000897,5. SME Prime (A-B)
L0001106,C000898,1. BNPL (all grades)
L0001107,C000899,5. SME Prime (A-B)
L0001108,C000900,1. BNPL (all grades)
L0001109,C000900,3. Personal Mid (C)
L0001110,C000901,5. SME Prime (A-B)
L0001111,C000902,2. Personal Prime (A-B)
L0001112,C000903,2. Personal Prime (A-B)
L0001113,C000904,4. Personal Subprime (D-E)
L0001114,C000904,4. Personal Subprime (D-E)
L0001115,C000904,4. Personal Subprime (D-E)
L0001116,C000905,2. Personal Prime (A-B)
L0001117,C000905,5. SME Prime (A-B)
L0001118,C000906,4. Personal Subprime (D-E)
L0001119,C000907,3. Personal Mid (C)
L0001120,C000908,2. Personal Prime (A-B)
L0001121,C000909,1. BNPL (all grades)
L0001122,C000910,2. Personal Prime (A-B)
L0001123,C000910,1. BNPL (all grades)
L0001124,C000911,6. SME Non-prime (C-D-E)
L0001125,C000912,2. Personal Prime (A-B)
L0001126,C000913,1. BNPL (all grades)
L0001127,C000914,1. BNPL (all grades)
L0001128,C000915,1. BNPL (all grades)
L0001129,C000916,1. BNPL (all grades)
L0001130,C000917,1. BNPL (all grades)
L0001131,C000917,1. BNPL (all grades)
L0001132,C000918,5. SME Prime (A-B)
L0001133,C000918,2. Personal Prime (A-B)
L0001134,C000918,1. BNPL (all grades)
L0001135,C000919,1. BNPL (all grades)
L0001136,C000919,6. SME Non-prime (C-D-E)
L0001137,C000920,1. BNPL (all grades)
L0001138,C000921,1. BNPL (all grades)
L0001139,C000922,1. BNPL (all grades)
