loan_id,customer_id,segment,product_type,obs_month,dpd_current,ews_score,band,is_behavioural_distress,recommended_action
L0046054,C037111,2. Personal Prime (A-B),Personal,2026-03,60,0.4188,ESCALATION,1,immediate collections
L0047632,C038386,5. SME Non-prime (C-E),SME,2026-03,30,0.4188,ESCALATION,1,immediate collections
L0047866,C038577,5. SME Non-prime (C-E),SME,2026-03,30,0.4188,ESCALATION,1,immediate collections
L0047966,C038660,3. Personal Non-prime (C-E),Personal,2026-03,45,0.4188,ESCALATION,1,immediate collections
L0048603,C039189,5. SME Non-prime (C-E),SME,2026-03,30,0.4188,ESCALATION,1,immediate collections
L0049411,C039850,5. SME Non-prime (C-E),SME,2026-03,30,0.4188,ESCALATION,1,immediate collections
L0000447,C000352,4. SME Prime (A-B),SME,2026-03,60,0.3474,ESCALATION,1,immediate collections
L0000448,C000352,2. Personal Prime (A-B),Personal,2026-03,60,0.3474,ESCALATION,1,immediate collections
L0003336,C002672,3. Personal Non-prime (C-E),Personal,2026-03,45,0.3474,ESCALATION,1,immediate collections
L0006538,C005255,5. SME Non-prime (C-E),SME,2026-03,75,0.3474,ESCALATION,1,immediate collections
L0007566,C006090,3. Personal Non-prime (C-E),Personal,2026-03,45,0.3474,ESCALATION,1,immediate collections
L0010492,C008449,4. SME Prime (A-B),SME,2026-03,30,0.3474,ESCALATION,1,immediate collections
L0012723,C010242,3. Personal Non-prime (C-E),Personal,2026-03,30,0.3474,ESCALATION,1,immediate collections
L0012875,C010361,2. Personal Prime (A-B),Personal,2026-03,75,0.3474,ESCALATION,1,immediate collections
L0014619,C011762,3. Personal Non-prime (C-E),Personal,2026-03,30,0.3474,ESCALATION,1,immediate collections
L0014977,C012051,3. Personal Non-prime (C-E),Personal,2026-03,60,0.3474,ESCALATION,1,immediate collections
L0018454,C014849,5. SME Non-prime (C-E),SME,2026-03,60,0.3474,ESCALATION,1,immediate collections
L0019259,C015506,5. SME Non-prime (C-E),SME,2026-03,60,0.3474,ESCALATION,1,immediate collections
L0020247,C016290,2. Personal Prime (A-B),Personal,2026-03,60,0.3474,ESCALATION,1,immediate collections
L0020566,C016554,2. Personal Prime (A-B),Personal,2026-03,30,0.3474,ESCALATION,1,immediate collections
L0020685,C016650,5. SME Non-prime (C-E),SME,2026-03,60,0.3474,ESCALATION,1,immediate collections
L0022247,C017892,2. Personal Prime (A-B),Personal,2026-03,30,0.3474,ESCALATION,1,immediate collections
L0024497,C019711,3. Personal Non-prime (C-E),Personal,2026-03,30,0.3474,ESCALATION,1,immediate collections
L0025967,C020894,1. BNPL (grade A-C),BNPL,2026-03,60,0.3474,ESCALATION,1,immediate collections
L0026078,C020977,2. Personal Prime (A-B),Personal,2026-03,30,0.3474,ESCALATION,1,immediate collections
L0027874,C022409,2. Personal Prime (A-B),Personal,2026-03,60,0.3474,ESCALATION,1,immediate collections
L0028377,C022814,2. Personal Prime (A-B),Personal,2026-03,60,0.3474,ESCALATION,1,immediate collections
L0029410,C023640,5. SME Non-prime (C-E),SME,2026-03,60,0.3474,ESCALATION,1,immediate collections
L0029835,C023985,3. Personal Non-prime (C-E),Personal,2026-03,45,0.3474,ESCALATION,1,immediate collections
L0029848,C023995,4. SME Prime (A-B),SME,2026-03,30,0.3474,ESCALATION,1,immediate collections
L0030312,C024373,3. Personal Non-prime (C-E),Personal,2026-03,30,0.3474,ESCALATION,1,immediate collections
L0030531,C024549,3. Personal Non-prime (C-E),Personal,2026-03,30,0.3474,ESCALATION,1,immediate collections
L0030656,C024652,5. SME Non-prime (C-E),SME,2026-03,45,0.3474,ESCALATION,1,immediate collections
L0031397,C025253,3. Personal Non-prime (C-E),Personal,2026-03,60,0.3474,ESCALATION,1,immediate collections
L0034215,C027549,3. Personal Non-prime (C-E),Personal,2026-03,60,0.3474,ESCALATION,1,immediate collections
L0035073,C028240,4. SME Prime (A-B),SME,2026-03,30,0.3474,ESCALATION,1,immediate collections
L0035300,C028419,3. Personal Non-prime (C-E),Personal,2026-03,30,0.3474,ESCALATION,1,immediate collections
L0035759,C028792,5. SME Non-prime (C-E),SME,2026-03,75,0.3474,ESCALATION,1,immediate collections
L0036004,C028992,3. Personal Non-prime (C-E),Personal,2026-03,30,0.3474,ESCALATION,1,immediate collections
L0037456,C030175,5. SME Non-prime (C-E),SME,2026-03,60,0.3474,ESCALATION,1,immediate collections
L0038040,C030647,5. SME Non-prime (C-E),SME,2026-03,30,0.3474,ESCALATION,1,immediate collections
L0038095,C030695,2. Personal Prime (A-B),Personal,2026-03,75,0.3474,ESCALATION,1,immediate collections
L0039472,C031803,5. SME Non-prime (C-E),SME,2026-03,30,0.3474,ESCALATION,1,immediate collections
L0039550,C031866,4. SME Prime (A-B),SME,2026-03,60,0.3474,ESCALATION,1,immediate collections
L0040157,C032347,2. Personal Prime (A-B),Personal,2026-03,45,0.3474,ESCALATION,1,immediate collections
L0040540,C032663,4. SME Prime (A-B),SME,2026-03,60,0.3474,ESCALATION,1,immediate collections
L0041765,C033656,1. BNPL (grade A-C),BNPL,2026-03,60,0.3474,ESCALATION,1,immediate collections
L0043939,C035409,1. BNPL (grade A-C),BNPL,2026-03,60,0.3474,ESCALATION,1,immediate collections
L0046657,C037600,4. SME Prime (A-B),SME,2026-03,60,0.3474,ESCALATION,1,immediate collections
L0049574,C039979,5. SME Non-prime (C-E),SME,2026-03,60,0.3474,ESCALATION,1,immediate collections
L0001753,C001405,5. SME Non-prime (C-E),SME,2026-03,30,0.2865,ESCALATION,1,immediate collections
L0002187,C001759,5. SME Non-prime (C-E),SME,2026-03,45,0.2865,ESCALATION,1,immediate collections
L0002188,C001759,5. SME Non-prime (C-E),SME,2026-03,30,0.2865,ESCALATION,1,immediate collections
L0002492,C001994,2. Personal Prime (A-B),Personal,2026-03,45,0.2865,ESCALATION,1,immediate collections
L0007561,C006086,5. SME Non-prime (C-E),SME,2026-03,45,0.2865,ESCALATION,1,immediate collections
L0015547,C012501,2. Personal Prime (A-B),Personal,2026-03,30,0.2865,ESCALATION,1,immediate collections
L0016705,C013438,3. Personal Non-prime (C-E),Personal,2026-03,30,0.2865,ESCALATION,1,immediate collections
L0017181,C013826,5. SME Non-prime (C-E),SME,2026-03,45,0.2865,ESCALATION,1,immediate collections
L0026222,C021095,5. SME Non-prime (C-E),SME,2026-03,45,0.2865,ESCALATION,1,immediate collections
L0026273,C021137,2. Personal Prime (A-B),Personal,2026-03,60,0.2865,ESCALATION,1,immediate collections
L0028690,C023057,4. SME Prime (A-B),SME,2026-03,30,0.2865,ESCALATION,1,immediate collections
L0030011,C024136,5. SME Non-prime (C-E),SME,2026-03,45,0.2865,ESCALATION,1,immediate collections
L0030375,C024421,5. SME Non-prime (C-E),SME,2026-03,60,0.2865,ESCALATION,1,immediate collections
L0032793,C026384,3. Personal Non-prime (C-E),Personal,2026-03,75,0.2865,ESCALATION,1,immediate collections
L0034407,C027712,3. Personal Non-prime (C-E),Personal,2026-03,30,0.2865,ESCALATION,1,immediate collections
L0034721,C027970,5. SME Non-prime (C-E),SME,2026-03,60,0.2865,ESCALATION,1,immediate collections
L0036872,C029708,3. Personal Non-prime (C-E),Personal,2026-03,45,0.2865,ESCALATION,1,immediate collections
L0037625,C030318,3. Personal Non-prime (C-E),Personal,2026-03,30,0.2865,ESCALATION,1,immediate collections
L0043209,C034817,3. Personal Non-prime (C-E),Personal,2026-03,75,0.2865,ESCALATION,1,immediate collections
L0048439,C039055,3. Personal Non-prime (C-E),Personal,2026-03,30,0.2865,ESCALATION,1,immediate collections
L0014990,C012060,5. SME Non-prime (C-E),SME,2026-03,30,0.2698,ESCALATION,1,immediate collections
L0025696,C020669,4. SME Prime (A-B),SME,2026-03,30,0.2698,ESCALATION,1,immediate collections
L0029219,C023488,2. Personal Prime (A-B),Personal,2026-03,60,0.2698,ESCALATION,1,immediate collections
L0029977,C024103,5. SME Non-prime (C-E),SME,2026-03,75,0.2698,ESCALATION,1,immediate collections
L0036218,C029174,3. Personal Non-prime (C-E),Personal,2026-03,60,0.2698,ESCALATION,1,immediate collections
L0038535,C031056,4. SME Prime (A-B),SME,2026-03,45,0.2698,ESCALATION,1,immediate collections
L0041951,C033817,3. Personal Non-prime (C-E),Personal,2026-03,60,0.2698,ESCALATION,1,immediate collections
L0042830,C034515,5. SME Non-prime (C-E),SME,2026-03,45,0.2698,ESCALATION,1,immediate collections
L0042831,C034515,3. Personal Non-prime (C-E),Personal,2026-03,30,0.2698,ESCALATION,1,immediate collections
L0009069,C007295,5. SME Non-prime (C-E),SME,2026-03,30,0.2353,ESCALATION,1,immediate collections
L0020267,C016307,5. SME Non-prime (C-E),SME,2026-03,60,0.2353,ESCALATION,1,immediate collections
L0036398,C029328,2. Personal Prime (A-B),Personal,2026-03,60,0.2353,ESCALATION,1,immediate collections
L0040399,C032546,1. BNPL (grade A-C),BNPL,2026-03,45,0.2353,ESCALATION,1,immediate collections
L0046501,C037466,3. Personal Non-prime (C-E),Personal,2026-03,30,0.2353,ESCALATION,1,immediate collections
L0026135,C021023,5. SME Non-prime (C-E),SME,2026-03,45,0.2222,ESCALATION,1,immediate collections
L0038259,C030835,3. Personal Non-prime (C-E),Personal,2026-03,30,0.2222,ESCALATION,1,immediate collections
L0034092,C027436,1. BNPL (grade A-C),BNPL,2026-03,30,0.2213,ESCALATION,1,immediate collections
L0004340,C003487,3. Personal Non-prime (C-E),Personal,2026-03,75,0.1947,ESCALATION,1,immediate collections
L0012672,C010198,3. Personal Non-prime (C-E),Personal,2026-03,30,0.1947,ESCALATION,1,immediate collections
L0018065,C014542,3. Personal Non-prime (C-E),Personal,2026-03,75,0.1947,ESCALATION,1,immediate collections
L0035227,C028361,5. SME Non-prime (C-E),SME,2026-03,45,0.1947,ESCALATION,1,immediate collections
L0042631,C034356,3. Personal Non-prime (C-E),Personal,2026-03,45,0.1947,ESCALATION,1,immediate collections
L0001540,C001241,4. SME Prime (A-B),SME,2026-03,75,0.1918,ESCALATION,1,immediate collections
L0002291,C001841,2. Personal Prime (A-B),Personal,2026-03,45,0.1918,ESCALATION,1,immediate collections
L0042067,C033901,3. Personal Non-prime (C-E),Personal,2026-03,60,0.1918,ESCALATION,1,immediate collections
L0033030,C026570,5. SME Non-prime (C-E),SME,2026-03,60,0.1644,ESCALATION,1,immediate collections
L0040144,C032338,3. Personal Non-prime (C-E),Personal,2026-03,30,0.147,ESCALATION,1,immediate collections
L0027798,C022347,3. Personal Non-prime (C-E),Personal,2026-03,45,0.1233,ESCALATION,1,immediate collections
L0033297,C026793,5. SME Non-prime (C-E),SME,2026-03,75,0.1233,ESCALATION,1,immediate collections
L0033298,C026793,5. SME Non-prime (C-E),SME,2026-03,60,0.1233,ESCALATION,1,immediate collections
L0040414,C032558,3. Personal Non-prime (C-E),Personal,2026-03,60,0.1233,ESCALATION,1,immediate collections
L0012999,C010463,3. Personal Non-prime (C-E),Personal,2026-03,75,0.0361,ESCALATION,1,immediate collections
L0023918,C019237,3. Personal Non-prime (C-E),Personal,2026-03,30,0.0361,ESCALATION,1,immediate collections
L0045387,C036575,3. Personal Non-prime (C-E),Personal,2026-03,45,0.0286,ESCALATION,1,immediate collections
L0043868,C035350,3. Personal Non-prime (C-E),Personal,2026-03,30,0.0213,ESCALATION,1,immediate collections
L0002892,C002320,5. SME Non-prime (C-E),SME,2026-03,30,0.0106,ESCALATION,1,immediate collections
L0019286,C015529,4. SME Prime (A-B),SME,2026-03,75,0.0106,ESCALATION,1,immediate collections
L0035168,C028318,3. Personal Non-prime (C-E),Personal,2026-03,45,0.0106,ESCALATION,1,immediate collections
L0004982,C003998,1. BNPL (grade A-C),BNPL,2026-03,30,0.0053,ESCALATION,1,immediate collections
L0020394,C016414,5. SME Non-prime (C-E),SME,2026-03,30,0.0031,ESCALATION,1,immediate collections
L0006114,C004912,3. Personal Non-prime (C-E),Personal,2026-03,30,0.0016,ESCALATION,1,immediate collections
L0012908,C010383,5. SME Non-prime (C-E),SME,2026-03,45,0.0016,ESCALATION,1,immediate collections
L0021852,C017583,2. Personal Prime (A-B),Personal,2026-03,45,0.0016,ESCALATION,1,immediate collections
L0036741,C029597,1. BNPL (grade A-C),BNPL,2026-03,30,0.0016,ESCALATION,1,immediate collections
L0047678,C038426,1. BNPL (grade A-C),BNPL,2026-03,30,0.0016,ESCALATION,1,immediate collections
L0005914,C004745,6. Subprime BNPL (D-E),BNPL,2026-03,30,0.0015,ESCALATION,1,immediate collections
L0048035,C038720,3. Personal Non-prime (C-E),Personal,2026-03,30,0.0015,ESCALATION,1,immediate collections
L0004376,C003518,3. Personal Non-prime (C-E),Personal,2026-03,0,0.5097,RED,1,proactive outreach / restructure
L0004730,C003797,5. SME Non-prime (C-E),SME,2026-03,0,0.5097,RED,1,proactive outreach / restructure
L0005408,C004337,3. Personal Non-prime (C-E),Personal,2026-03,15,0.5097,RED,1,proactive outreach / restructure
L0005531,C004438,5. SME Non-prime (C-E),SME,2026-03,0,0.5097,RED,1,proactive outreach / restructure
L0006493,C005218,3. Personal Non-prime (C-E),Personal,2026-03,0,0.5097,RED,1,proactive outreach / restructure
L0007668,C006174,4. SME Prime (A-B),SME,2026-03,0,0.5097,RED,1,proactive outreach / restructure
L0010352,C008340,3. Personal Non-prime (C-E),Personal,2026-03,0,0.5097,RED,1,proactive outreach / restructure
L0011049,C008892,3. Personal Non-prime (C-E),Personal,2026-03,15,0.5097,RED,1,proactive outreach / restructure
L0011829,C009502,5. SME Non-prime (C-E),SME,2026-03,0,0.5097,RED,1,proactive outreach / restructure
L0012105,C009734,5. SME Non-prime (C-E),SME,2026-03,0,0.5097,RED,1,proactive outreach / restructure
L0013371,C010763,3. Personal Non-prime (C-E),Personal,2026-03,0,0.5097,RED,1,proactive outreach / restructure
L0014672,C011806,5. SME Non-prime (C-E),SME,2026-03,0,0.5097,RED,1,proactive outreach / restructure
L0015393,C012386,5. SME Non-prime (C-E),SME,2026-03,0,0.5097,RED,1,proactive outreach / restructure
L0021514,C017311,3. Personal Non-prime (C-E),Personal,2026-03,0,0.5097,RED,1,proactive outreach / restructure
L0022174,C017837,2. Personal Prime (A-B),Personal,2026-03,15,0.5097,RED,1,proactive outreach / restructure
L0023078,C018560,4. SME Prime (A-B),SME,2026-03,15,0.5097,RED,1,proactive outreach / restructure
L0023372,C018802,5. SME Non-prime (C-E),SME,2026-03,0,0.5097,RED,1,proactive outreach / restructure
L0023570,C018960,4. SME Prime (A-B),SME,2026-03,0,0.5097,RED,1,proactive outreach / restructure
L0027877,C022411,1. BNPL (grade A-C),BNPL,2026-03,0,0.5097,RED,1,proactive outreach / restructure
L0028456,C022870,3. Personal Non-prime (C-E),Personal,2026-03,15,0.5097,RED,1,proactive outreach / restructure
L0028622,C023003,3. Personal Non-prime (C-E),Personal,2026-03,0,0.5097,RED,1,proactive outreach / restructure
L0033010,C026558,5. SME Non-prime (C-E),SME,2026-03,0,0.5097,RED,1,proactive outreach / restructure
L0038396,C030947,3. Personal Non-prime (C-E),Personal,2026-03,0,0.5097,RED,1,proactive outreach / restructure
L0039650,C031950,3. Personal Non-prime (C-E),Personal,2026-03,0,0.5097,RED,1,proactive outreach / restructure
L0040135,C032329,3. Personal Non-prime (C-E),Personal,2026-03,0,0.5097,RED,1,proactive outreach / restructure
L0040904,C032963,2. Personal Prime (A-B),Personal,2026-03,0,0.5097,RED,1,proactive outreach / restructure
L0041452,C033399,5. SME Non-prime (C-E),SME,2026-03,15,0.5097,RED,1,proactive outreach / restructure
L0041997,C033850,5. SME Non-prime (C-E),SME,2026-03,15,0.5097,RED,1,proactive outreach / restructure
L0043416,C034984,3. Personal Non-prime (C-E),Personal,2026-03,0,0.5097,RED,1,proactive outreach / restructure
L0044883,C036171,2. Personal Prime (A-B),Personal,2026-03,0,0.5097,RED,1,proactive outreach / restructure
L0045069,C036316,3. Personal Non-prime (C-E),Personal,2026-03,15,0.5097,RED,1,proactive outreach / restructure
L0047119,C037977,5. SME Non-prime (C-E),SME,2026-03,15,0.5097,RED,1,proactive outreach / restructure
L0048225,C038881,5. SME Non-prime (C-E),SME,2026-03,0,0.5097,RED,1,proactive outreach / restructure
L0048246,C038897,3. Personal Non-prime (C-E),Personal,2026-03,0,0.5097,RED,1,proactive outreach / restructure
L0000296,C000238,5. SME Non-prime (C-E),SME,2026-03,15,0.5078,RED,1,proactive outreach / restructure
L0004261,C003423,3. Personal Non-prime (C-E),Personal,2026-03,0,0.5078,RED,1,proactive outreach / restructure
L0048522,C039121,4. SME Prime (A-B),SME,2026-03,0,0.5078,RED,1,proactive outreach / restructure
L0003450,C002763,5. SME Non-prime (C-E),SME,2026-03,0,0.4815,RED,1,proactive outreach / restructure
L0000058,C000051,3. Personal Non-prime (C-E),Personal,2026-03,0,0.4722,RED,1,proactive outreach / restructure
L0000197,C000163,5. SME Non-prime (C-E),SME,2026-03,0,0.4722,RED,1,proactive outreach / restructure
L0000857,C000688,5. SME Non-prime (C-E),SME,2026-03,0,0.4722,RED,1,proactive outreach / restructure
L0001930,C001548,2. Personal Prime (A-B),Personal,2026-03,0,0.4722,RED,1,proactive outreach / restructure
L0003044,C002446,5. SME Non-prime (C-E),SME,2026-03,0,0.4722,RED,1,proactive outreach / restructure
L0003166,C002536,3. Personal Non-prime (C-E),Personal,2026-03,15,0.4722,RED,1,proactive outreach / restructure
L0008196,C006588,5. SME Non-prime (C-E),SME,2026-03,15,0.4722,RED,1,proactive outreach / restructure
L0013412,C010794,2. Personal Prime (A-B),Personal,2026-03,0,0.4722,RED,1,proactive outreach / restructure
L0013923,C011194,3. Personal Non-prime (C-E),Personal,2026-03,0,0.4722,RED,1,proactive outreach / restructure
L0016069,C012920,3. Personal Non-prime (C-E),Personal,2026-03,0,0.4722,RED,1,proactive outreach / restructure
L0016497,C013262,3. Personal Non-prime (C-E),Personal,2026-03,0,0.4722,RED,1,proactive outreach / restructure
L0016833,C013540,4. SME Prime (A-B),SME,2026-03,0,0.4722,RED,1,proactive outreach / restructure
L0019990,C016092,3. Personal Non-prime (C-E),Personal,2026-03,0,0.4722,RED,1,proactive outreach / restructure
L0021442,C017250,5. SME Non-prime (C-E),SME,2026-03,15,0.4722,RED,1,proactive outreach / restructure
L0021965,C017670,5. SME Non-prime (C-E),SME,2026-03,0,0.4722,RED,1,proactive outreach / restructure
L0023447,C018855,3. Personal Non-prime (C-E),Personal,2026-03,0,0.4722,RED,1,proactive outreach / restructure
L0024132,C019407,5. SME Non-prime (C-E),SME,2026-03,0,0.4722,RED,1,proactive outreach / restructure
L0028487,C022894,2. Personal Prime (A-B),Personal,2026-03,15,0.4722,RED,1,proactive outreach / restructure
L0029974,C024101,3. Personal Non-prime (C-E),Personal,2026-03,0,0.4722,RED,1,proactive outreach / restructure
L0032247,C025944,2. Personal Prime (A-B),Personal,2026-03,0,0.4722,RED,1,proactive outreach / restructure
L0033102,C026631,5. SME Non-prime (C-E),SME,2026-03,0,0.4722,RED,1,proactive outreach / restructure
L0035845,C028859,3. Personal Non-prime (C-E),Personal,2026-03,0,0.4722,RED,1,proactive outreach / restructure
L0036037,C029017,5. SME Non-prime (C-E),SME,2026-03,0,0.4722,RED,1,proactive outreach / restructure
L0036832,C029675,3. Personal Non-prime (C-E),Personal,2026-03,0,0.4722,RED,1,proactive outreach / restructure
L0038030,C030639,3. Personal Non-prime (C-E),Personal,2026-03,0,0.4722,RED,1,proactive outreach / restructure
L0042828,C034513,3. Personal Non-prime (C-E),Personal,2026-03,0,0.4722,RED,1,proactive outreach / restructure
